# speed_ms: 1.500
# origin_ned_m: N=-0.2241,E=-0.0034,D=-2.4184
# waypoint_01_ned_m: N=-0.2241,E=-0.0034,D=-2.4184
# waypoint_02_ned_m: N=-0.2668,E=2.9963,D=-2.4184
# waypoint_03_ned_m: N=-3.2665,E=2.9536,D=-2.4184
# waypoint_04_ned_m: N=-3.2238,E=-0.0461,D=-2.4184
# waypoint_05_ned_m: N=-0.2241,E=-0.0034,D=-2.4184
timestamp_s,desired_N_m,desired_E_m,desired_D_m,actual_N_m,actual_E_m,actual_D_m,error_3d_m,gps_num_satellites,gps_fix_type,desired_fwd_m,desired_right_m,actual_fwd_m,actual_right_m
1784212182.408,-3.2665,2.9536,-2.4184,-0.2446,1.3786,-2.4132,3.4077,10,0,3.0000,3.0000,1.3822,0.0008
1784212182.460,-3.2665,2.9536,-2.4184,-0.2456,1.4631,-2.4131,3.3686,10,0,3.0000,3.0000,1.4666,0.0006
1784212182.512,-3.2665,2.9536,-2.4184,-0.2467,1.5164,-2.4130,3.3444,10,0,3.0000,3.0000,1.5199,0.0010
1784212182.564,-3.2665,2.9536,-2.4184,-0.2493,1.6010,-2.4127,3.3065,10,0,3.0000,3.0000,1.6046,0.0024
1784212182.616,-3.2665,2.9536,-2.4184,-0.2511,1.6432,-2.4124,3.2878,10,0,3.0000,3.0000,1.6469,0.0036
1784212182.669,-3.2665,2.9536,-2.4184,-0.2562,1.7276,-2.4119,3.2504,10,0,3.0000,3.0000,1.7313,0.0074
1784212182.722,-3.2665,2.9536,-2.4184,-0.2604,1.7799,-2.4115,3.2271,10,0,3.0000,3.0000,1.7836,0.0109
1784212182.774,-3.2665,2.9536,-2.4184,-0.2692,1.8626,-2.4111,3.1897,10,0,3.0000,3.0000,1.8665,0.0185
1784212182.826,-3.2665,2.9536,-2.4184,-0.2809,1.9436,-2.4108,3.1518,10,0,3.0000,3.0000,1.9476,0.0291
1784212182.877,-3.2665,2.9536,-2.4184,-0.2880,1.9833,-2.4107,3.1325,10,0,3.0000,3.0000,1.9874,0.0357
1784212182.930,-3.2665,2.9536,-2.4184,-0.3062,2.0710,-2.4111,3.0891,10,0,3.0000,3.0000,2.0754,0.0526
1784212182.982,-3.2665,2.9536,-2.4184,-0.3142,2.1101,-2.4115,3.0704,10,0,3.0000,3.0000,2.1145,0.0600
1784212183.034,-3.2665,2.9536,-2.4184,-0.3335,2.1854,-2.4123,3.0319,10,0,3.0000,3.0000,2.1901,0.0782
1784212183.086,-3.2665,2.9536,-2.4184,-0.3448,2.2217,-2.4126,3.0120,10,0,3.0000,3.0000,2.2266,0.0890
1784212183.138,-3.2665,2.9536,-2.4184,-0.3741,2.3000,-2.4133,2.9653,10,0,3.0000,3.0000,2.3053,0.1172
1784212183.190,-3.2665,2.9536,-2.4184,-0.3889,2.3333,-2.4136,2.9436,10,0,3.0000,3.0000,2.3388,0.1316
1784212183.243,-3.2665,2.9536,-2.4184,-0.4219,2.3969,-2.4140,2.8986,10,0,3.0000,3.0000,2.4028,0.1636
1784212183.294,-3.2665,2.9536,-2.4184,-0.4638,2.4636,-2.4145,2.8452,10,0,3.0000,3.0000,2.4701,0.2046
1784212183.348,-3.2665,2.9536,-2.4184,-0.4827,2.4924,-2.4146,2.8217,10,0,3.0000,3.0000,2.4992,0.2231
1784212183.400,-3.2665,2.9536,-2.4184,-0.5216,2.5485,-2.4149,2.7746,10,0,3.0000,3.0000,2.5558,0.2611
1784212183.453,-3.2665,2.9536,-2.4184,-0.5428,2.5749,-2.4150,2.7499,10,0,3.0000,3.0000,2.5825,0.2820
1784212183.505,-3.2665,2.9536,-2.4184,-0.5948,2.6304,-2.4151,2.6912,10,0,3.0000,3.0000,2.6388,0.3332
1784212183.557,-3.2665,2.9536,-2.4184,-0.6456,2.6753,-2.4151,2.6356,10,0,3.0000,3.0000,2.6844,0.3834
1784212183.610,-3.2665,2.9536,-2.4184,-0.6726,2.6963,-2.4150,2.6066,10,0,3.0000,3.0000,2.7058,0.4101
1784212183.662,-3.2665,2.9536,-2.4184,-0.7294,2.7354,-2.4147,2.5464,10,0,3.0000,3.0000,2.7457,0.4663
1784212183.714,-3.2665,2.9536,-2.4184,-0.7668,2.7579,-2.4144,2.5073,10,0,3.0000,3.0000,2.7688,0.5034
1784212183.768,-3.2665,2.9536,-2.4184,-0.8255,2.7929,-2.4139,2.4463,10,0,3.0000,3.0000,2.8046,0.5616
1784212183.822,-3.2665,2.9536,-2.4184,-0.8556,2.8094,-2.4136,2.4151,10,0,3.0000,3.0000,2.8215,0.5915
1784212183.875,-3.2665,2.9536,-2.4184,-0.9187,2.8398,-2.4128,2.3506,10,0,3.0000,3.0000,2.8527,0.6541
1784212183.927,-3.2665,2.9536,-2.4184,-0.9939,2.8698,-2.4121,2.2741,10,0,3.0000,3.0000,2.8839,0.7288
1784212183.980,-3.2665,2.9536,-2.4184,-1.0287,2.8820,-2.4118,2.2390,10,0,3.0000,3.0000,2.8965,0.7634
1784212184.032,-3.2665,2.9536,-2.4184,-1.1004,2.9040,-2.4112,2.1666,10,0,3.0000,3.0000,2.9196,0.8349
1784212184.085,-3.2665,2.9536,-2.4184,-1.1373,2.9140,-2.4109,2.1295,10,0,3.0000,3.0000,2.9301,0.8716
1784212184.138,-3.2665,2.9536,-2.4184,-1.2222,2.9344,-2.4102,2.0444,10,0,3.0000,3.0000,2.9517,0.9562
1784212184.189,-3.2665,2.9536,-2.4184,-1.2600,2.9427,-2.4099,2.0066,10,0,3.0000,3.0000,2.9606,0.9939
1784212184.242,-3.2665,2.9536,-2.4184,-1.3376,2.9577,-2.4093,1.9289,10,0,3.0000,3.0000,2.9766,1.0712
1784212184.294,-3.2665,2.9536,-2.4184,-1.4279,2.9720,-2.4084,1.8387,10,0,3.0000,3.0000,2.9922,1.1613
1784212184.295,-3.2238,-0.0461,-2.4184,-1.4279,2.9720,-2.4084,3.5120,10,0,0.0000,3.0000,2.9922,1.1613
1784212184.349,-3.2238,-0.0461,-2.4184,-1.4689,2.9776,-2.4081,3.4960,10,0,0.0000,3.0000,2.9984,1.2023
1784212184.401,-3.2238,-0.0461,-2.4184,-1.5526,2.9873,-2.4074,3.4634,10,0,0.0000,3.0000,3.0093,1.2858
1784212184.454,-3.2238,-0.0461,-2.4184,-1.5951,2.9916,-2.4071,3.4468,10,0,0.0000,3.0000,3.0142,1.3282
1784212184.508,-3.2238,-0.0461,-2.4184,-1.6921,2.9997,-2.4064,3.4093,10,0,0.0000,3.0000,3.0237,1.4251
1784212184.560,-3.2238,-0.0461,-2.4184,-1.7790,3.0028,-2.4065,3.3739,10,0,0.0000,3.0000,3.0280,1.5119
1784212184.614,-3.2238,-0.0461,-2.4184,-1.8226,3.0033,-2.4066,3.3559,10,0,0.0000,3.0000,3.0291,1.5556
1784212184.667,-3.2238,-0.0461,-2.4184,-1.9208,3.0026,-2.4068,3.3154,10,0,0.0000,3.0000,3.0298,1.6538
1784212184.720,-3.2238,-0.0461,-2.4184,-1.9643,3.0014,-2.4068,3.2975,10,0,0.0000,3.0000,3.0292,1.6972
1784212184.774,-3.2238,-0.0461,-2.4184,-2.0503,2.9969,-2.4068,3.2614,10,0,0.0000,3.0000,3.0260,1.7834
1784212184.828,-3.2238,-0.0461,-2.4184,-2.0928,2.9936,-2.4069,3.2433,10,0,0.0000,3.0000,3.0233,1.8259
1784212184.881,-3.2238,-0.0461,-2.4184,-2.1765,2.9848,-2.4069,3.2067,10,0,0.0000,3.0000,3.0157,1.9097
1784212184.934,-3.2238,-0.0461,-2.4184,-2.2694,2.9705,-2.4073,3.1640,10,0,0.0000,3.0000,3.0028,2.0027
1784212184.987,-3.2238,-0.0461,-2.4184,-2.3114,2.9623,-2.4075,3.1437,10,0,0.0000,3.0000,2.9951,2.0449
1784212185.039,-3.2238,-0.0461,-2.4184,-2.3929,2.9431,-2.4078,3.1025,10,0,0.0000,3.0000,2.9770,2.1266
1784212185.093,-3.2238,-0.0461,-2.4184,-2.4322,2.9321,-2.4080,3.0816,10,0,0.0000,3.0000,2.9667,2.1661
1784212185.146,-3.2238,-0.0461,-2.4184,-2.5170,2.9042,-2.4082,3.0337,10,0,0.0000,3.0000,2.9399,2.2513
1784212185.198,-3.2238,-0.0461,-2.4184,-2.5879,2.8751,-2.4083,2.9896,10,0,0.0000,3.0000,2.9119,2.3226
1784212185.251,-3.2238,-0.0461,-2.4184,-2.6217,2.8592,-2.4084,2.9670,10,0,0.0000,3.0000,2.8964,2.3566
1784212185.303,-3.2238,-0.0461,-2.4184,-2.6939,2.8197,-2.4086,2.9144,10,0,0.0000,3.0000,2.8580,2.4294
1784212185.355,-3.2238,-0.0461,-2.4184,-2.7264,2.8011,-2.4088,2.8903,10,0,0.0000,3.0000,2.8398,2.4621
1784212185.407,-3.2238,-0.0461,-2.4184,-2.7915,2.7618,-2.4089,2.8410,10,0,0.0000,3.0000,2.8014,2.5278
1784212185.460,-3.2238,-0.0461,-2.4184,-2.8513,2.7186,-2.4090,2.7897,10,0,0.0000,3.0000,2.7591,2.5882
1784212185.512,-3.2238,-0.0461,-2.4184,-2.8862,2.6897,-2.4091,2.7566,10,0,0.0000,3.0000,2.7307,2.6235
1784212185.564,-3.2238,-0.0461,-2.4184,-2.9382,2.6407,-2.4090,2.7019,10,0,0.0000,3.0000,2.6825,2.6762
1784212185.616,-3.2238,-0.0461,-2.4184,-2.9624,2.6149,-2.4090,2.6739,10,0,0.0000,3.0000,2.6570,2.7008
1784212185.668,-3.2238,-0.0461,-2.4184,-3.0074,2.5610,-2.4088,2.6161,10,0,0.0000,3.0000,2.6038,2.7465
1784212185.720,-3.2238,-0.0461,-2.4184,-3.0332,2.5257,-2.4087,2.5788,10,0,0.0000,3.0000,2.5688,2.7728
1784212185.773,-3.2238,-0.0461,-2.4184,-3.0741,2.4655,-2.4086,2.5160,10,0,0.0000,3.0000,2.5092,2.8146
1784212185.825,-3.2238,-0.0461,-2.4184,-3.0934,2.4342,-2.4086,2.4837,10,0,0.0000,3.0000,2.4782,2.8343
1784212185.880,-3.2238,-0.0461,-2.4184,-3.1286,2.3696,-2.4085,2.4176,10,0,0.0000,3.0000,2.4141,2.8705
1784212185.932,-3.2238,-0.0461,-2.4184,-3.1631,2.2938,-2.4082,2.3407,10,0,0.0000,3.0000,2.3388,2.9060
1784212185.983,-3.2238,-0.0461,-2.4184,-3.1768,2.2591,-2.4080,2.3057,10,0,0.0000,3.0000,2.3043,2.9202
1784212186.035,-3.2238,-0.0461,-2.4184,-3.2014,2.1881,-2.4076,2.2343,10,0,0.0000,3.0000,2.2336,2.9459
1784212186.089,-3.2238,-0.0461,-2.4184,-3.2124,2.1516,-2.4073,2.1978,10,0,0.0000,3.0000,2.1974,2.9574
1784212186.142,-3.2238,-0.0461,-2.4184,-3.2346,2.0679,-2.4067,2.1140,10,0,0.0000,3.0000,2.1139,2.9807
1784212186.195,-3.2238,-0.0461,-2.4184,-3.2521,1.9910,-2.4064,2.0373,10,0,0.0000,3.0000,2.0373,2.9993
1784212186.249,-3.2238,-0.0461,-2.4184,-3.2598,1.9520,-2.4062,1.9985,10,0,0.0000,3.0000,1.9984,3.0076
1784212186.301,-3.2238,-0.0461,-2.4184,-3.2731,1.8729,-2.4056,1.9197,10,0,0.0000,3.0000,1.9195,3.0221
1784212186.353,-3.2238,-0.0461,-2.4184,-3.2802,1.8228,-2.4054,1.8698,10,0,0.0000,3.0000,1.8695,3.0298
1784212186.406,-3.2238,-0.0461,-2.4184,-3.2897,1.7415,-2.4050,1.7889,10,0,0.0000,3.0000,1.7884,3.0405
1784212186.408,-0.2241,-0.0034,-2.4184,-3.2897,1.7415,-2.4050,3.5275,10,0,0.0000,-0.0000,1.7884,3.0405
1784212186.461,-0.2241,-0.0034,-2.4184,-3.2971,1.6591,-2.4045,3.4939,10,0,0.0000,-0.0000,1.7061,3.0491
1784212186.513,-0.2241,-0.0034,-2.4184,-3.3001,1.6175,-2.4043,3.4770,10,0,0.0000,-0.0000,1.6646,3.0527
1784212186.566,-0.2241,-0.0034,-2.4184,-3.3049,1.5204,-2.4038,3.4371,10,0,0.0000,-0.0000,1.5675,3.0588
1784212186.619,-0.2241,-0.0034,-2.4184,-3.3061,1.4765,-2.4036,3.4189,10,0,0.0000,-0.0000,1.5236,3.0606
1784212186.672,-0.2241,-0.0034,-2.4184,-3.3072,1.3777,-2.4030,3.3784,10,0,0.0000,-0.0000,1.4249,3.0631
1784212186.724,-0.2241,-0.0034,-2.4184,-3.3070,1.3449,-2.4028,3.3649,10,0,0.0000,-0.0000,1.3920,3.0634
1784212186.776,-0.2241,-0.0034,-2.4184,-3.3048,1.2468,-2.4024,3.3248,10,0,0.0000,-0.0000,1.2940,3.0626
1784212186.829,-0.2241,-0.0034,-2.4184,-3.3005,1.1607,-2.4021,3.2893,10,0,0.0000,-0.0000,1.2078,3.0595
1784212186.882,-0.2241,-0.0034,-2.4184,-3.2974,1.1182,-2.4019,3.2717,10,0,0.0000,-0.0000,1.1652,3.0571
1784212186.937,-0.2241,-0.0034,-2.4184,-3.2882,1.0231,-2.4016,3.2316,10,0,0.0000,-0.0000,1.0700,3.0492
1784212186.992,-0.2241,-0.0034,-2.4184,-3.2831,0.9798,-2.4017,3.2132,10,0,0.0000,-0.0000,1.0266,3.0448
1784212187.045,-0.2241,-0.0034,-2.4184,-3.2705,0.8958,-2.4019,3.1764,10,0,0.0000,-0.0000,0.9425,3.0333
1784212187.097,-0.2241,-0.0034,-2.4184,-3.2544,0.8156,-2.4022,3.1391,10,0,0.0000,-0.0000,0.8620,3.0183
1784212187.150,-0.2241,-0.0034,-2.4184,-3.2425,0.7675,-2.4024,3.1153,10,0,0.0000,-0.0000,0.8137,3.0071
1784212187.202,-0.2241,-0.0034,-2.4184,-3.2203,0.6937,-2.4029,3.0763,10,0,0.0000,-0.0000,0.7397,2.9860
1784212187.255,-0.2241,-0.0034,-2.4184,-3.2077,0.6584,-2.4032,3.0562,10,0,0.0000,-0.0000,0.7042,2.9739
1784212187.309,-0.2241,-0.0034,-2.4184,-3.1795,0.5908,-2.4037,3.0146,10,0,0.0000,-0.0000,0.6362,2.9467
1784212187.362,-0.2241,-0.0034,-2.4184,-3.1437,0.5113,-2.4041,2.9646,10,0,0.0000,-0.0000,0.5562,2.9120
1784212187.414,-0.2241,-0.0034,-2.4184,-3.1262,0.4764,-2.4043,2.9416,10,0,0.0000,-0.0000,0.5210,2.8950
1784212187.466,-0.2241,-0.0034,-2.4184,-3.0884,0.4108,-2.4044,2.8941,10,0,0.0000,-0.0000,0.4549,2.8581
1784212187.518,-0.2241,-0.0034,-2.4184,-3.0627,0.3725,-2.4045,2.8634,10,0,0.0000,-0.0000,0.4163,2.8330
1784212187.570,-0.2241,-0.0034,-2.4184,-3.0185,0.3157,-2.4047,2.8127,10,0,0.0000,-0.0000,0.3589,2.7896
1784212187.622,-0.2241,-0.0034,-2.4184,-2.9951,0.2893,-2.4048,2.7865,10,0,0.0000,-0.0000,0.3321,2.7666
1784212187.674,-0.2241,-0.0034,-2.4184,-2.9454,0.2400,-2.4052,2.7323,10,0,0.0000,-0.0000,0.2821,2.7176
1784212187.727,-0.2241,-0.0034,-2.4184,-2.9192,0.2172,-2.4054,2.7042,10,0,0.0000,-0.0000,0.2590,2.6917
1784212187.779,-0.2241,-0.0034,-2.4184,-2.8596,0.1629,-2.4058,2.6408,10,0,0.0000,-0.0000,0.2038,2.6329
1784212187.830,-0.2241,-0.0034,-2.4184,-2.8037,0.1174,-2.4060,2.5825,10,0,0.0000,-0.0000,0.1575,2.5776
1784212187.882,-0.2241,-0.0034,-2.4184,-2.7743,0.0966,-2.4061,2.5522,10,0,0.0000,-0.0000,0.1363,2.5486
1784212187.935,-0.2241,-0.0034,-2.4184,-2.7053,0.0546,-2.4062,2.4820,10,0,0.0000,-0.0000,0.0933,2.4802
1784212187.988,-0.2241,-0.0034,-2.4184,-2.6735,0.0378,-2.4063,2.4498,10,0,0.0000,-0.0000,0.0761,2.4486
1784212188.041,-0.2241,-0.0034,-2.4184,-2.6076,0.0077,-2.4062,2.3835,10,0,0.0000,-0.0000,0.0450,2.3831
1784212188.094,-0.2241,-0.0034,-2.4184,-2.5386,-0.0184,-2.4061,2.3146,10,0,0.0000,-0.0000,0.0180,2.3145
1784212188.146,-0.2241,-0.0034,-2.4184,-2.4945,-0.0338,-2.4062,2.2706,10,0,0.0000,-0.0000,0.0020,2.2706
1784212188.199,-0.2241,-0.0034,-2.4184,-2.4225,-0.0576,-2.4063,2.1991,10,0,0.0000,-0.0000,-0.0229,2.1990
1784212188.251,-0.2241,-0.0034,-2.4184,-2.3856,-0.0680,-2.4064,2.1625,10,0,0.0000,-0.0000,-0.0339,2.1622
1784212188.305,-0.2241,-0.0034,-2.4184,-2.3099,-0.0862,-2.4064,2.0875,10,0,0.0000,-0.0000,-0.0531,2.0868
1784212188.358,-0.2241,-0.0034,-2.4184,-2.2615,-0.0957,-2.4062,2.0395,10,0,0.0000,-0.0000,-0.0633,2.0385
1784212188.412,-0.2241,-0.0034,-2.4184,-2.1825,-0.1085,-2.4060,1.9613,10,0,0.0000,-0.0000,-0.0772,1.9597
1784212188.464,-0.2241,-0.0034,-2.4184,-2.1017,-0.1185,-2.4059,1.8812,10,0,0.0000,-0.0000,-0.0884,1.8791
1784212188.516,-0.2241,-0.0034,-2.4184,-2.0607,-0.1225,-2.4059,1.8406,10,0,0.0000,-0.0000,-0.0930,1.8382
