# speed_ms: 1.200
# origin_ned_m: N=-0.2241,E=-0.0034,D=-2.4184
# waypoint_01_ned_m: N=-0.2241,E=-0.0034,D=-2.4184
# waypoint_02_ned_m: N=-0.2668,E=2.9963,D=-2.4184
# waypoint_03_ned_m: N=-3.2665,E=2.9536,D=-2.4184
# waypoint_04_ned_m: N=-3.2238,E=-0.0461,D=-2.4184
# waypoint_05_ned_m: N=-0.2241,E=-0.0034,D=-2.4184
timestamp_s,desired_N_m,desired_E_m,desired_D_m,actual_N_m,actual_E_m,actual_D_m,error_3d_m,gps_num_satellites,gps_fix_type,desired_fwd_m,desired_right_m,actual_fwd_m,actual_right_m
1784212168.847,-0.2668,2.9963,-2.4184,-0.4338,0.0246,-2.3949,2.9765,10,0,3.0000,0.0000,0.0310,0.2093
1784212168.902,-0.2668,2.9963,-2.4184,-0.4275,0.0259,-2.3951,2.9749,10,0,3.0000,0.0000,0.0322,0.2030
1784212168.956,-0.2668,2.9963,-2.4184,-0.4084,0.0306,-2.3954,2.9692,10,0,3.0000,0.0000,0.0366,0.1838
1784212169.010,-0.2668,2.9963,-2.4184,-0.3897,0.0353,-2.3960,2.9636,10,0,3.0000,0.0000,0.0411,0.1651
1784212169.062,-0.2668,2.9963,-2.4184,-0.3787,0.0394,-2.3965,2.9591,10,0,3.0000,0.0000,0.0450,0.1540
1784212169.114,-0.2668,2.9963,-2.4184,-0.3621,0.0481,-2.3975,2.9498,10,0,3.0000,0.0000,0.0534,0.1373
1784212169.166,-0.2668,2.9963,-2.4184,-0.3469,0.0595,-2.3985,2.9379,10,0,3.0000,0.0000,0.0647,0.1219
1784212169.219,-0.2668,2.9963,-2.4184,-0.3399,0.0664,-2.3989,2.9308,10,0,3.0000,0.0000,0.0715,0.1148
1784212169.272,-0.2668,2.9963,-2.4184,-0.3267,0.0825,-2.3996,2.9145,10,0,3.0000,0.0000,0.0873,0.1014
1784212169.325,-0.2668,2.9963,-2.4184,-0.3130,0.1035,-2.4003,2.8932,10,0,3.0000,0.0000,0.1081,0.0874
1784212169.377,-0.2668,2.9963,-2.4184,-0.3065,0.1116,-2.4006,2.8851,10,0,3.0000,0.0000,0.1161,0.0808
1784212169.429,-0.2668,2.9963,-2.4184,-0.2946,0.1307,-2.4010,2.8658,10,0,3.0000,0.0000,0.1351,0.0686
1784212169.482,-0.2668,2.9963,-2.4184,-0.2893,0.1417,-2.4012,2.8547,10,0,3.0000,0.0000,0.1460,0.0631
1784212169.536,-0.2668,2.9963,-2.4184,-0.2783,0.1699,-2.4017,2.8265,10,0,3.0000,0.0000,0.1740,0.0518
1784212169.588,-0.2668,2.9963,-2.4184,-0.2699,0.1988,-2.4020,2.7976,10,0,3.0000,0.0000,0.2028,0.0429
1784212169.641,-0.2668,2.9963,-2.4184,-0.2661,0.2145,-2.4021,2.7818,10,0,3.0000,0.0000,0.2185,0.0389
1784212169.693,-0.2668,2.9963,-2.4184,-0.2587,0.2532,-2.4023,2.7432,10,0,3.0000,0.0000,0.2570,0.0309
1784212169.745,-0.2668,2.9963,-2.4184,-0.2554,0.2699,-2.4024,2.7265,10,0,3.0000,0.0000,0.2737,0.0274
1784212169.799,-0.2668,2.9963,-2.4184,-0.2490,0.3029,-2.4027,2.6935,10,0,3.0000,0.0000,0.3066,0.0205
1784212169.852,-0.2668,2.9963,-2.4184,-0.2435,0.3399,-2.4029,2.6565,10,0,3.0000,0.0000,0.3436,0.0145
1784212169.904,-0.2668,2.9963,-2.4184,-0.2406,0.3650,-2.4031,2.6315,10,0,3.0000,0.0000,0.3686,0.0113
1784212169.956,-0.2668,2.9963,-2.4184,-0.2368,0.4080,-2.4034,2.5885,10,0,3.0000,0.0000,0.4115,0.0068
1784212170.011,-0.2668,2.9963,-2.4184,-0.2352,0.4308,-2.4035,2.5658,10,0,3.0000,0.0000,0.4343,0.0049
1784212170.064,-0.2668,2.9963,-2.4184,-0.2326,0.4787,-2.4035,2.5179,10,0,3.0000,0.0000,0.4822,0.0017
1784212170.116,-0.2668,2.9963,-2.4184,-0.2310,0.5353,-2.4035,2.4613,10,0,3.0000,0.0000,0.5387,-0.0007
1784212170.168,-0.2668,2.9963,-2.4184,-0.2313,0.5605,-2.4034,2.4361,10,0,3.0000,0.0000,0.5639,-0.0008
1784212170.219,-0.2668,2.9963,-2.4184,-0.2321,0.6130,-2.4032,2.3836,10,0,3.0000,0.0000,0.6165,-0.0008
1784212170.272,-0.2668,2.9963,-2.4184,-0.2328,0.6472,-2.4032,2.3494,10,0,3.0000,0.0000,0.6506,-0.0005
1784212170.326,-0.2668,2.9963,-2.4184,-0.2342,0.7038,-2.4034,2.2928,10,0,3.0000,0.0000,0.7073,0.0000
1784212170.378,-0.2668,2.9963,-2.4184,-0.2349,0.7330,-2.4035,2.2636,10,0,3.0000,0.0000,0.7365,0.0004
1784212170.430,-0.2668,2.9963,-2.4184,-0.2366,0.7932,-2.4034,2.2034,10,0,3.0000,0.0000,0.7967,0.0012
1784212170.482,-0.2668,2.9963,-2.4184,-0.2386,0.8634,-2.4033,2.1331,10,0,3.0000,0.0000,0.8669,0.0021
1784212170.534,-0.2668,2.9963,-2.4184,-0.2398,0.8955,-2.4032,2.1010,10,0,3.0000,0.0000,0.8991,0.0029
1784212170.587,-0.2668,2.9963,-2.4184,-0.2429,0.9612,-2.4031,2.0353,10,0,3.0000,0.0000,0.9648,0.0051
1784212170.640,-0.2668,2.9963,-2.4184,-0.2445,0.9946,-2.4030,2.0019,10,0,3.0000,0.0000,0.9982,0.0062
1784212170.696,-0.2668,2.9963,-2.4184,-0.2479,1.0710,-2.4026,1.9254,10,0,3.0000,0.0000,1.0747,0.0085
1784212170.750,-0.2668,2.9963,-2.4184,-0.2508,1.1404,-2.4022,1.8560,10,0,3.0000,0.0000,1.1441,0.0104
1784212170.803,-0.2668,2.9963,-2.4184,-0.2522,1.1755,-2.4019,1.8209,10,0,3.0000,0.0000,1.1792,0.0113
1784212170.856,-0.2668,2.9963,-2.4184,-0.2550,1.2466,-2.4015,1.7499,10,0,3.0000,0.0000,1.2503,0.0131
1784212170.908,-0.2668,2.9963,-2.4184,-0.2567,1.2914,-2.4014,1.7050,10,0,3.0000,0.0000,1.2952,0.0141
1784212170.962,-0.2668,2.9963,-2.4184,-0.2585,1.3639,-2.4015,1.6325,10,0,3.0000,0.0000,1.3676,0.0150
1784212171.013,-0.2668,2.9963,-2.4184,-0.2601,1.4370,-2.4017,1.5594,10,0,3.0000,0.0000,1.4408,0.0156
1784212171.067,-0.2668,2.9963,-2.4184,-0.2610,1.4738,-2.4018,1.5226,10,0,3.0000,0.0000,1.4776,0.0158
