# speed_ms: 0.400
# origin_ned_m: N=0.0739,E=0.0402,D=-2.7665
# waypoint_01_ned_m: N=0.0739,E=0.0402,D=-2.7665
# waypoint_02_ned_m: N=0.0170,E=3.0397,D=-2.7665
# waypoint_03_ned_m: N=-2.9825,E=2.9828,D=-2.7665
# waypoint_04_ned_m: N=-2.9256,E=-0.0166,D=-2.7665
# waypoint_05_ned_m: N=0.0739,E=0.0402,D=-2.7665
timestamp_s,desired_N_m,desired_E_m,desired_D_m,actual_N_m,actual_E_m,actual_D_m,error_3d_m,gps_num_satellites,gps_fix_type,desired_fwd_m,desired_right_m,actual_fwd_m,actual_right_m
1784214749.254,0.0170,3.0397,-2.7665,0.1265,0.0958,-2.7429,2.9460,10,0,3.0000,0.0000,0.0546,-0.0536
1784214749.312,0.0170,3.0397,-2.7665,0.1265,0.1070,-2.7425,2.9349,10,0,3.0000,0.0000,0.0657,-0.0539
1784214749.369,0.0170,3.0397,-2.7665,0.1288,0.1114,-2.7421,2.9305,10,0,3.0000,0.0000,0.0701,-0.0563
1784214749.422,0.0170,3.0397,-2.7665,0.1324,0.1235,-2.7414,2.9186,10,0,3.0000,0.0000,0.0822,-0.0601
1784214749.477,0.0170,3.0397,-2.7665,0.1339,0.1364,-2.7412,2.9058,10,0,3.0000,0.0000,0.0950,-0.0618
1784214749.531,0.0170,3.0397,-2.7665,0.1341,0.1434,-2.7411,2.8987,10,0,3.0000,0.0000,0.1021,-0.0622
1784214749.588,0.0170,3.0397,-2.7665,0.1337,0.1609,-2.7411,2.8812,10,0,3.0000,0.0000,0.1195,-0.0621
1784214749.640,0.0170,3.0397,-2.7665,0.1331,0.1692,-2.7411,2.8729,10,0,3.0000,0.0000,0.1279,-0.0617
1784214749.695,0.0170,3.0397,-2.7665,0.1311,0.1869,-2.7411,2.8552,10,0,3.0000,0.0000,0.1455,-0.0600
1784214749.751,0.0170,3.0397,-2.7665,0.1347,0.2052,-2.7405,2.8371,10,0,3.0000,0.0000,0.1638,-0.0639
1784214749.804,0.0170,3.0397,-2.7665,0.1367,0.2172,-2.7401,2.8251,10,0,3.0000,0.0000,0.1758,-0.0662
1784214749.858,0.0170,3.0397,-2.7665,0.1388,0.2374,-2.7396,2.8050,10,0,3.0000,0.0000,0.1960,-0.0687
1784214749.913,0.0170,3.0397,-2.7665,0.1394,0.2479,-2.7393,2.7946,10,0,3.0000,0.0000,0.2064,-0.0695
1784214749.965,0.0170,3.0397,-2.7665,0.1397,0.2720,-2.7390,2.7706,10,0,3.0000,0.0000,0.2305,-0.0703
1784214750.017,0.0170,3.0397,-2.7665,0.1390,0.2943,-2.7390,2.7483,10,0,3.0000,0.0000,0.2528,-0.0699
1784214750.070,0.0170,3.0397,-2.7665,0.1382,0.3057,-2.7391,2.7368,10,0,3.0000,0.0000,0.2642,-0.0694
1784214750.124,0.0170,3.0397,-2.7665,0.1376,0.3291,-2.7390,2.7134,10,0,3.0000,0.0000,0.2877,-0.0692
1784214750.177,0.0170,3.0397,-2.7665,0.1390,0.3412,-2.7388,2.7013,10,0,3.0000,0.0000,0.2997,-0.0709
1784214750.229,0.0170,3.0397,-2.7665,0.1409,0.3689,-2.7383,2.6738,10,0,3.0000,0.0000,0.3273,-0.0733
1784214750.283,0.0170,3.0397,-2.7665,0.1412,0.3939,-2.7382,2.6489,10,0,3.0000,0.0000,0.3523,-0.0740
1784214750.341,0.0170,3.0397,-2.7665,0.1409,0.4064,-2.7382,2.6363,10,0,3.0000,0.0000,0.3649,-0.0739
1784214750.399,0.0170,3.0397,-2.7665,0.1392,0.4347,-2.7383,2.6080,10,0,3.0000,0.0000,0.3932,-0.0728
1784214750.452,0.0170,3.0397,-2.7665,0.1369,0.4597,-2.7384,2.5829,10,0,3.0000,0.0000,0.4182,-0.0709
1784214750.505,0.0170,3.0397,-2.7665,0.1349,0.4753,-2.7384,2.5672,10,0,3.0000,0.0000,0.4339,-0.0693
1784214750.557,0.0170,3.0397,-2.7665,0.1369,0.4965,-2.7378,2.5461,10,0,3.0000,0.0000,0.4550,-0.0717
1784214750.610,0.0170,3.0397,-2.7665,0.1382,0.5117,-2.7375,2.5311,10,0,3.0000,0.0000,0.4701,-0.0733
1784214750.664,0.0170,3.0397,-2.7665,0.1391,0.5358,-2.7372,2.5070,10,0,3.0000,0.0000,0.4943,-0.0747
1784214750.716,0.0170,3.0397,-2.7665,0.1392,0.5478,-2.7372,2.4950,10,0,3.0000,0.0000,0.5063,-0.0749
1784214750.768,0.0170,3.0397,-2.7665,0.1384,0.5718,-2.7372,2.4711,10,0,3.0000,0.0000,0.5302,-0.0746
1784214750.821,0.0170,3.0397,-2.7665,0.1363,0.5986,-2.7374,2.4442,10,0,3.0000,0.0000,0.5571,-0.0731
1784214750.873,0.0170,3.0397,-2.7665,0.1350,0.6105,-2.7376,2.4322,10,0,3.0000,0.0000,0.5690,-0.0720
1784214750.927,0.0170,3.0397,-2.7665,0.1333,0.6348,-2.7379,2.4079,10,0,3.0000,0.0000,0.5933,-0.0707
1784214750.980,0.0170,3.0397,-2.7665,0.1347,0.6505,-2.7377,2.3923,10,0,3.0000,0.0000,0.6090,-0.0724
1784214751.034,0.0170,3.0397,-2.7665,0.1359,0.6757,-2.7375,2.3671,10,0,3.0000,0.0000,0.6342,-0.0740
1784214751.088,0.0170,3.0397,-2.7665,0.1357,0.7010,-2.7376,2.3419,10,0,3.0000,0.0000,0.6594,-0.0743
1784214751.141,0.0170,3.0397,-2.7665,0.1352,0.7136,-2.7376,2.3293,10,0,3.0000,0.0000,0.6721,-0.0741
1784214751.197,0.0170,3.0397,-2.7665,0.1333,0.7419,-2.7378,2.3009,10,0,3.0000,0.0000,0.7005,-0.0727
1784214751.249,0.0170,3.0397,-2.7665,0.1322,0.7545,-2.7378,2.2883,10,0,3.0000,0.0000,0.7130,-0.0718
1784214751.302,0.0170,3.0397,-2.7665,0.1294,0.7795,-2.7379,2.2631,10,0,3.0000,0.0000,0.7381,-0.0695
1784214751.354,0.0170,3.0397,-2.7665,0.1305,0.8069,-2.7369,2.2359,10,0,3.0000,0.0000,0.7654,-0.0712
1784214751.408,0.0170,3.0397,-2.7665,0.1310,0.8189,-2.7364,2.2239,10,0,3.0000,0.0000,0.7775,-0.0719
1784214751.463,0.0170,3.0397,-2.7665,0.1311,0.8430,-2.7357,2.1998,10,0,3.0000,0.0000,0.8016,-0.0725
1784214751.521,0.0170,3.0397,-2.7665,0.1302,0.8670,-2.7354,2.1758,10,0,3.0000,0.0000,0.8256,-0.0720
1784214751.575,0.0170,3.0397,-2.7665,0.1293,0.8790,-2.7353,2.1638,10,0,3.0000,0.0000,0.8376,-0.0714
1784214751.630,0.0170,3.0397,-2.7665,0.1266,0.9058,-2.7354,2.1370,10,0,3.0000,0.0000,0.8644,-0.0691
1784214751.684,0.0170,3.0397,-2.7665,0.1251,0.9176,-2.7355,2.1250,10,0,3.0000,0.0000,0.8763,-0.0679
1784214751.738,0.0170,3.0397,-2.7665,0.1233,0.9411,-2.7357,2.1015,10,0,3.0000,0.0000,0.8998,-0.0665
1784214751.793,0.0170,3.0397,-2.7665,0.1258,0.9670,-2.7359,2.0758,10,0,3.0000,0.0000,0.9256,-0.0695
1784214751.844,0.0170,3.0397,-2.7665,0.1262,0.9786,-2.7361,2.0642,10,0,3.0000,0.0000,0.9372,-0.0702
1784214751.896,0.0170,3.0397,-2.7665,0.1262,1.0019,-2.7365,2.0409,10,0,3.0000,0.0000,0.9605,-0.0705
1784214751.952,0.0170,3.0397,-2.7665,0.1250,1.0254,-2.7370,2.0174,10,0,3.0000,0.0000,0.9840,-0.0698
1784214752.006,0.0170,3.0397,-2.7665,0.1237,1.0401,-2.7374,2.0026,10,0,3.0000,0.0000,0.9988,-0.0688
1784214752.058,0.0170,3.0397,-2.7665,0.1211,1.0639,-2.7381,1.9788,10,0,3.0000,0.0000,1.0225,-0.0667
1784214752.112,0.0170,3.0397,-2.7665,0.1196,1.0757,-2.7386,1.9669,10,0,3.0000,0.0000,1.0344,-0.0653
1784214752.165,0.0170,3.0397,-2.7665,0.1207,1.1005,-2.7390,1.9422,10,0,3.0000,0.0000,1.0592,-0.0670
1784214752.218,0.0170,3.0397,-2.7665,0.1213,1.1284,-2.7394,1.9143,10,0,3.0000,0.0000,1.0871,-0.0681
1784214752.270,0.0170,3.0397,-2.7665,0.1211,1.1408,-2.7396,1.9019,10,0,3.0000,0.0000,1.0995,-0.0681
1784214752.323,0.0170,3.0397,-2.7665,0.1207,1.1658,-2.7400,1.8770,10,0,3.0000,0.0000,1.1245,-0.0682
1784214752.374,0.0170,3.0397,-2.7665,0.1213,1.1786,-2.7400,1.8642,10,0,3.0000,0.0000,1.1372,-0.0690
1784214752.429,0.0170,3.0397,-2.7665,0.1212,1.2072,-2.7402,1.8356,10,0,3.0000,0.0000,1.1659,-0.0695
1784214752.483,0.0170,3.0397,-2.7665,0.1198,1.2355,-2.7404,1.8073,10,0,3.0000,0.0000,1.1942,-0.0686
1784214752.536,0.0170,3.0397,-2.7665,0.1191,1.2448,-2.7405,1.7979,10,0,3.0000,0.0000,1.2035,-0.0680
1784214752.589,0.0170,3.0397,-2.7665,0.1160,1.2728,-2.7408,1.7699,10,0,3.0000,0.0000,1.2315,-0.0655
1784214752.641,0.0170,3.0397,-2.7665,0.1144,1.2851,-2.7409,1.7575,10,0,3.0000,0.0000,1.2439,-0.0641
1784214752.694,0.0170,3.0397,-2.7665,0.1108,1.3094,-2.7413,1.7330,10,0,3.0000,0.0000,1.2683,-0.0610
1784214752.746,0.0170,3.0397,-2.7665,0.1101,1.3327,-2.7412,1.7097,10,0,3.0000,0.0000,1.2916,-0.0607
1784214752.799,0.0170,3.0397,-2.7665,0.1098,1.3472,-2.7411,1.6953,10,0,3.0000,0.0000,1.3060,-0.0607
1784214752.851,0.0170,3.0397,-2.7665,0.1085,1.3703,-2.7407,1.6721,10,0,3.0000,0.0000,1.3292,-0.0598
1784214752.904,0.0170,3.0397,-2.7665,0.1075,1.3819,-2.7406,1.6605,10,0,3.0000,0.0000,1.3408,-0.0591
1784214752.957,0.0170,3.0397,-2.7665,0.1050,1.4049,-2.7405,1.6373,10,0,3.0000,0.0000,1.3639,-0.0570
1784214753.010,0.0170,3.0397,-2.7665,0.1012,1.4309,-2.7406,1.6112,10,0,3.0000,0.0000,1.3899,-0.0537
1784214753.063,0.0170,3.0397,-2.7665,0.0992,1.4425,-2.7406,1.5996,10,0,3.0000,0.0000,1.4015,-0.0520
1784214753.115,0.0170,3.0397,-2.7665,0.0967,1.4658,-2.7406,1.5761,10,0,3.0000,0.0000,1.4249,-0.0498
1784214753.167,0.0170,3.0397,-2.7665,0.0974,1.4777,-2.7402,1.5643,10,0,3.0000,0.0000,1.4367,-0.0508
1784214753.219,0.0170,3.0397,-2.7665,0.0983,1.5044,-2.7396,1.5377,10,0,3.0000,0.0000,1.4634,-0.0521
1784214753.272,0.0170,3.0397,-2.7665,0.0982,1.5162,-2.7394,1.5259,10,0,3.0000,0.0000,1.4753,-0.0524
1784214753.324,0.0170,3.0397,-2.7665,0.0976,1.5398,-2.7391,1.5023,10,0,3.0000,0.0000,1.4989,-0.0522
1784214753.378,0.0170,3.0397,-2.7665,0.0969,1.5547,-2.7390,1.4874,10,0,3.0000,0.0000,1.5138,-0.0517
1784214753.432,0.0170,3.0397,-2.7665,0.0952,1.5785,-2.7390,1.4635,10,0,3.0000,0.0000,1.5376,-0.0505
1784214753.484,0.0170,3.0397,-2.7665,0.0928,1.6025,-2.7390,1.4395,10,0,3.0000,0.0000,1.5616,-0.0486
1784214753.538,0.0170,3.0397,-2.7665,0.0928,1.6144,-2.7389,1.4276,10,0,3.0000,0.0000,1.5735,-0.0488
1784214753.590,0.0170,3.0397,-2.7665,0.0951,1.6410,-2.7383,1.4012,10,0,3.0000,0.0000,1.6000,-0.0516
1784214753.642,0.0170,3.0397,-2.7665,0.0957,1.6647,-2.7383,1.3775,10,0,3.0000,0.0000,1.6238,-0.0527
1784214753.694,0.0170,3.0397,-2.7665,0.0957,1.6766,-2.7383,1.3657,10,0,3.0000,0.0000,1.6356,-0.0528
1784214753.747,0.0170,3.0397,-2.7665,0.0950,1.7004,-2.7384,1.3418,10,0,3.0000,0.0000,1.6595,-0.0526
1784214753.799,0.0170,3.0397,-2.7665,0.0942,1.7154,-2.7386,1.3268,10,0,3.0000,0.0000,1.6745,-0.0521
1784214753.853,0.0170,3.0397,-2.7665,0.0922,1.7395,-2.7389,1.3026,10,0,3.0000,0.0000,1.6986,-0.0506
1784214753.906,0.0170,3.0397,-2.7665,0.0910,1.7515,-2.7390,1.2906,10,0,3.0000,0.0000,1.7107,-0.0495
1784214753.959,0.0170,3.0397,-2.7665,0.0920,1.7753,-2.7391,1.2669,10,0,3.0000,0.0000,1.7344,-0.0510
1784214754.012,0.0170,3.0397,-2.7665,0.0932,1.8019,-2.7392,1.2404,10,0,3.0000,0.0000,1.7610,-0.0527
1784214754.067,0.0170,3.0397,-2.7665,0.0932,1.8138,-2.7392,1.2285,10,0,3.0000,0.0000,1.7729,-0.0530
1784214754.122,0.0170,3.0397,-2.7665,0.0927,1.8378,-2.7395,1.2046,10,0,3.0000,0.0000,1.7969,-0.0529
1784214754.174,0.0170,3.0397,-2.7665,0.0921,1.8499,-2.7397,1.1925,10,0,3.0000,0.0000,1.8090,-0.0525
1784214754.227,0.0170,3.0397,-2.7665,0.0901,1.8770,-2.7401,1.1653,10,0,3.0000,0.0000,1.8361,-0.0511
1784214754.278,0.0170,3.0397,-2.7665,0.0879,1.9012,-2.7405,1.1410,10,0,3.0000,0.0000,1.8604,-0.0493
1784214754.330,0.0170,3.0397,-2.7665,0.0884,1.9158,-2.7408,1.1265,10,0,3.0000,0.0000,1.8749,-0.0501
1784214754.382,0.0170,3.0397,-2.7665,0.0904,1.9384,-2.7413,1.1040,10,0,3.0000,0.0000,1.8976,-0.0526
1784214754.434,0.0170,3.0397,-2.7665,0.0910,1.9499,-2.7416,1.0926,10,0,3.0000,0.0000,1.9090,-0.0533
1784214754.487,0.0170,3.0397,-2.7665,0.0913,1.9730,-2.7420,1.0695,10,0,3.0000,0.0000,1.9321,-0.0541
1784214754.539,0.0170,3.0397,-2.7665,0.0912,1.9847,-2.7423,1.0579,10,0,3.0000,0.0000,1.9438,-0.0542
1784214754.593,0.0170,3.0397,-2.7665,0.0901,2.0112,-2.7428,1.0314,10,0,3.0000,0.0000,1.9703,-0.0536
1784214754.648,0.0170,3.0397,-2.7665,0.0884,2.0348,-2.7430,1.0077,10,0,3.0000,0.0000,1.9939,-0.0523
1784214754.701,0.0170,3.0397,-2.7665,0.0873,2.0467,-2.7430,0.9958,10,0,3.0000,0.0000,2.0058,-0.0514
1784214754.753,0.0170,3.0397,-2.7665,0.0885,2.0689,-2.7426,0.9737,10,0,3.0000,0.0000,2.0281,-0.0531
1784214754.806,0.0170,3.0397,-2.7665,0.0893,2.0828,-2.7424,0.9599,10,0,3.0000,0.0000,2.0420,-0.0542
1784214754.859,0.0170,3.0397,-2.7665,0.0899,2.1056,-2.7421,0.9373,10,0,3.0000,0.0000,2.0647,-0.0551
1784214754.911,0.0170,3.0397,-2.7665,0.0893,2.1287,-2.7419,0.9142,10,0,3.0000,0.0000,2.0878,-0.0551
1784214754.963,0.0170,3.0397,-2.7665,0.0888,2.1404,-2.7418,0.9025,10,0,3.0000,0.0000,2.0995,-0.0547
1784214755.017,0.0170,3.0397,-2.7665,0.0868,2.1672,-2.7420,0.8756,10,0,3.0000,0.0000,2.1263,-0.0532
1784214755.070,0.0170,3.0397,-2.7665,0.0856,2.1792,-2.7420,0.8635,10,0,3.0000,0.0000,2.1384,-0.0523
1784214755.122,0.0170,3.0397,-2.7665,0.0848,2.2025,-2.7417,0.8403,10,0,3.0000,0.0000,2.1617,-0.0519
1784214755.174,0.0170,3.0397,-2.7665,0.0857,2.2135,-2.7411,0.8294,10,0,3.0000,0.0000,2.1727,-0.0530
1784214755.227,0.0170,3.0397,-2.7665,0.0866,2.2390,-2.7402,0.8041,10,0,3.0000,0.0000,2.1982,-0.0545
1784214755.278,0.0170,3.0397,-2.7665,0.0864,2.2624,-2.7397,0.7809,10,0,3.0000,0.0000,2.2215,-0.0547
1784214755.331,0.0170,3.0397,-2.7665,0.0860,2.2742,-2.7396,0.7691,10,0,3.0000,0.0000,2.2333,-0.0545
1784214755.383,0.0170,3.0397,-2.7665,0.0846,2.3010,-2.7396,0.7423,10,0,3.0000,0.0000,2.2602,-0.0536
1784214755.435,0.0170,3.0397,-2.7665,0.0837,2.3131,-2.7396,0.7302,10,0,3.0000,0.0000,2.2723,-0.0529
1784214755.488,0.0170,3.0397,-2.7665,0.0815,2.3374,-2.7398,0.7057,10,0,3.0000,0.0000,2.2967,-0.0512
1784214755.540,0.0170,3.0397,-2.7665,0.0815,2.3487,-2.7398,0.6945,10,0,3.0000,0.0000,2.3079,-0.0514
1784214755.593,0.0170,3.0397,-2.7665,0.0834,2.3725,-2.7395,0.6710,10,0,3.0000,0.0000,2.3317,-0.0537
1784214755.646,0.0170,3.0397,-2.7665,0.0839,2.3946,-2.7394,0.6492,10,0,3.0000,0.0000,2.3537,-0.0546
1784214755.700,0.0170,3.0397,-2.7665,0.0837,2.4058,-2.7393,0.6379,10,0,3.0000,0.0000,2.3650,-0.0547
1784214755.754,0.0170,3.0397,-2.7665,0.0829,2.4289,-2.7392,0.6149,10,0,3.0000,0.0000,2.3881,-0.0543
1784214755.807,0.0170,3.0397,-2.7665,0.0818,2.4436,-2.7392,0.6002,10,0,3.0000,0.0000,2.4028,-0.0535
1784214755.859,0.0170,3.0397,-2.7665,0.0794,2.4677,-2.7395,0.5760,10,0,3.0000,0.0000,2.4269,-0.0515
1784214755.911,0.0170,3.0397,-2.7665,0.0779,2.4915,-2.7396,0.5522,10,0,3.0000,0.0000,2.4508,-0.0505
1784214755.964,0.0170,3.0397,-2.7665,0.0791,2.5024,-2.7393,0.5415,10,0,3.0000,0.0000,2.4617,-0.0519
1784214756.017,0.0170,3.0397,-2.7665,0.0807,2.5278,-2.7387,0.5166,10,0,3.0000,0.0000,2.4870,-0.0540
1784214756.069,0.0170,3.0397,-2.7665,0.0809,2.5394,-2.7386,0.5051,10,0,3.0000,0.0000,2.4986,-0.0544
1784214756.121,0.0170,3.0397,-2.7665,0.0805,2.5633,-2.7384,0.4814,10,0,3.0000,0.0000,2.5225,-0.0545
1784214756.174,0.0170,3.0397,-2.7665,0.0800,2.5756,-2.7384,0.4692,10,0,3.0000,0.0000,2.5348,-0.0542
1784214756.226,0.0170,3.0397,-2.7665,0.0782,2.6035,-2.7386,0.4413,10,0,3.0000,0.0000,2.5627,-0.0529
1784214756.279,0.0170,3.0397,-2.7665,0.0771,2.6161,-2.7387,0.4287,10,0,3.0000,0.0000,2.5753,-0.0521
1784214756.331,0.0170,3.0397,-2.7665,0.0756,2.6413,-2.7388,0.4036,10,0,3.0000,0.0000,2.6006,-0.0510
1784214756.384,0.0170,3.0397,-2.7665,0.0760,2.6691,-2.7384,0.3763,10,0,3.0000,0.0000,2.6284,-0.0520
1784214756.438,0.0170,3.0397,-2.7665,0.0757,2.6817,-2.7383,0.3639,10,0,3.0000,0.0000,2.6410,-0.0519
1784214756.440,-2.9825,2.9828,-2.7665,0.0757,2.6817,-2.7383,3.0731,10,0,3.0000,3.0000,2.6410,-0.0519
1784214756.493,-2.9825,2.9828,-2.7665,0.0745,2.7072,-2.7382,3.0695,10,0,3.0000,3.0000,2.6665,-0.0512
1784214756.545,-2.9825,2.9828,-2.7665,0.0724,2.7330,-2.7382,3.0652,10,0,3.0000,3.0000,2.6923,-0.0496
1784214756.597,-2.9825,2.9828,-2.7665,0.0708,2.7494,-2.7383,3.0623,10,0,3.0000,3.0000,2.7087,-0.0483
1784214756.649,-2.9825,2.9828,-2.7665,0.0678,2.7756,-2.7386,3.0574,10,0,3.0000,3.0000,2.7350,-0.0458
1784214756.701,-2.9825,2.9828,-2.7665,0.0661,2.7887,-2.7388,3.0549,10,0,3.0000,3.0000,2.7482,-0.0444
1784214756.755,-2.9825,2.9828,-2.7665,0.0653,2.8127,-2.7383,3.0526,10,0,3.0000,3.0000,2.7722,-0.0440
1784214756.807,-2.9825,2.9828,-2.7665,0.0646,2.8272,-2.7380,3.0512,10,0,3.0000,3.0000,2.7867,-0.0436
1784214756.860,-2.9825,2.9828,-2.7665,0.0622,2.8501,-2.7378,3.0477,10,0,3.0000,3.0000,2.8096,-0.0416
1784214756.913,-2.9825,2.9828,-2.7665,0.0580,2.8721,-2.7378,3.0426,10,0,3.0000,3.0000,2.8317,-0.0378
1784214756.966,-2.9825,2.9828,-2.7665,0.0551,2.8828,-2.7378,3.0394,10,0,3.0000,3.0000,2.8424,-0.0352
1784214757.019,-2.9825,2.9828,-2.7665,0.0471,2.9056,-2.7378,3.0307,10,0,3.0000,3.0000,2.8653,-0.0275
1784214757.070,-2.9825,2.9828,-2.7665,0.0427,2.9151,-2.7379,3.0261,10,0,3.0000,3.0000,2.8749,-0.0234
1784214757.124,-2.9825,2.9828,-2.7665,0.0341,2.9324,-2.7382,3.0172,10,0,3.0000,3.0000,2.8924,-0.0151
1784214757.176,-2.9825,2.9828,-2.7665,0.0315,2.9399,-2.7383,3.0144,10,0,3.0000,3.0000,2.8999,-0.0126
1784214757.228,-2.9825,2.9828,-2.7665,0.0227,2.9551,-2.7385,3.0054,10,0,3.0000,3.0000,2.9153,-0.0041
1784214757.281,-2.9825,2.9828,-2.7665,0.0120,2.9671,-2.7388,2.9947,10,0,3.0000,3.0000,2.9275,0.0064
1784214757.332,-2.9825,2.9828,-2.7665,0.0057,2.9725,-2.7391,2.9883,10,0,3.0000,3.0000,2.9330,0.0126
1784214757.385,-2.9825,2.9828,-2.7665,-0.0107,2.9831,-2.7395,2.9719,10,0,3.0000,3.0000,2.9440,0.0288
1784214757.437,-2.9825,2.9828,-2.7665,-0.0189,2.9872,-2.7398,2.9637,10,0,3.0000,3.0000,2.9482,0.0368
1784214757.490,-2.9825,2.9828,-2.7665,-0.0367,2.9945,-2.7403,2.9459,10,0,3.0000,3.0000,2.9558,0.0545
1784214757.544,-2.9825,2.9828,-2.7665,-0.0450,2.9967,-2.7404,2.9377,10,0,3.0000,3.0000,2.9582,0.0628
1784214757.596,-2.9825,2.9828,-2.7665,-0.0628,2.9990,-2.7401,2.9198,10,0,3.0000,3.0000,2.9609,0.0805
1784214757.648,-2.9825,2.9828,-2.7665,-0.0812,3.0006,-2.7399,2.9015,10,0,3.0000,3.0000,2.9628,0.0989
1784214757.700,-2.9825,2.9828,-2.7665,-0.0911,3.0012,-2.7398,2.8915,10,0,3.0000,3.0000,2.9636,0.1088
1784214757.752,-2.9825,2.9828,-2.7665,-0.1123,3.0023,-2.7396,2.8704,10,0,3.0000,3.0000,2.9651,0.1299
1784214757.805,-2.9825,2.9828,-2.7665,-0.1263,3.0030,-2.7395,2.8564,10,0,3.0000,3.0000,2.9660,0.1439
1784214757.859,-2.9825,2.9828,-2.7665,-0.1498,3.0038,-2.7393,2.8328,10,0,3.0000,3.0000,2.9673,0.1675
1784214757.912,-2.9825,2.9828,-2.7665,-0.1620,3.0042,-2.7393,2.8207,10,0,3.0000,3.0000,2.9679,0.1797
1784214757.965,-2.9825,2.9828,-2.7665,-0.1852,3.0022,-2.7386,2.7975,10,0,3.0000,3.0000,2.9664,0.2028
1784214758.017,-2.9825,2.9828,-2.7665,-0.2121,2.9996,-2.7381,2.7706,10,0,3.0000,3.0000,2.9642,0.2298
1784214758.070,-2.9825,2.9828,-2.7665,-0.2245,2.9986,-2.7380,2.7582,10,0,3.0000,3.0000,2.9635,0.2422
1784214758.122,-2.9825,2.9828,-2.7665,-0.2500,2.9971,-2.7381,2.7326,10,0,3.0000,3.0000,2.9625,0.2678
1784214758.174,-2.9825,2.9828,-2.7665,-0.2631,2.9966,-2.7382,2.7195,10,0,3.0000,3.0000,2.9622,0.2809
1784214758.226,-2.9825,2.9828,-2.7665,-0.2932,2.9960,-2.7385,2.6894,10,0,3.0000,3.0000,2.9622,0.3110
1784214758.278,-2.9825,2.9828,-2.7665,-0.3068,2.9959,-2.7387,2.6758,10,0,3.0000,3.0000,2.9623,0.3246
1784214758.331,-2.9825,2.9828,-2.7665,-0.3334,2.9942,-2.7388,2.6493,10,0,3.0000,3.0000,2.9612,0.3512
1784214758.383,-2.9825,2.9828,-2.7665,-0.3609,2.9875,-2.7378,2.6217,10,0,3.0000,3.0000,2.9550,0.3788
1784214758.435,-2.9825,2.9828,-2.7665,-0.3735,2.9851,-2.7375,2.6091,10,0,3.0000,3.0000,2.9529,0.3915
