# speed_ms: 0.400
# origin_ned_m: N=-0.0836,E=-0.0046,D=-2.4747
# waypoint_01_ned_m: N=-0.0836,E=-0.0046,D=-2.4747
# waypoint_02_ned_m: N=-0.1245,E=2.9952,D=-2.4747
# waypoint_03_ned_m: N=-3.1242,E=2.9544,D=-2.4747
# waypoint_04_ned_m: N=-3.0834,E=-0.0454,D=-2.4747
# waypoint_05_ned_m: N=-0.0836,E=-0.0046,D=-2.4747
timestamp_s,desired_N_m,desired_E_m,desired_D_m,actual_N_m,actual_E_m,actual_D_m,error_3d_m,gps_num_satellites,gps_fix_type,desired_fwd_m,desired_right_m,actual_fwd_m,actual_right_m
1784211052.768,-0.0836,-0.0046,-2.4747,-0.0817,-0.0133,-2.4713,0.0095,10,0,0.0000,-0.0000,-0.0087,-0.0018
1784211052.820,-0.0836,-0.0046,-2.4747,-0.0814,-0.0147,-2.4704,0.0113,10,0,0.0000,-0.0000,-0.0102,-0.0021
1784211052.821,-0.1245,2.9952,-2.4747,-0.0812,-0.0158,-2.4697,3.0113,10,0,3.0000,0.0000,-0.0113,-0.0023
1784211052.875,-0.1245,2.9952,-2.4747,-0.0809,-0.0172,-2.4688,3.0127,10,0,3.0000,0.0000,-0.0126,-0.0026
1784211052.927,-0.1245,2.9952,-2.4747,-0.0814,-0.0199,-2.4682,3.0154,10,0,3.0000,0.0000,-0.0154,-0.0020
1784211052.980,-0.1245,2.9952,-2.4747,-0.0817,-0.0212,-2.4678,3.0167,10,0,3.0000,0.0000,-0.0167,-0.0017
1784211053.034,-0.1245,2.9952,-2.4747,-0.0824,-0.0236,-2.4669,3.0191,10,0,3.0000,0.0000,-0.0191,-0.0010
1784211053.086,-0.1245,2.9952,-2.4747,-0.0827,-0.0245,-2.4665,3.0200,10,0,3.0000,0.0000,-0.0200,-0.0007
1784211053.139,-0.1245,2.9952,-2.4747,-0.0831,-0.0259,-2.4658,3.0214,10,0,3.0000,0.0000,-0.0214,-0.0002
1784211053.193,-0.1245,2.9952,-2.4747,-0.0836,-0.0268,-2.4650,3.0223,10,0,3.0000,0.0000,-0.0222,0.0003
1784211053.246,-0.1245,2.9952,-2.4747,-0.0839,-0.0269,-2.4646,3.0223,10,0,3.0000,0.0000,-0.0223,0.0005
1784211053.299,-0.1245,2.9952,-2.4747,-0.0844,-0.0261,-2.4638,3.0216,10,0,3.0000,0.0000,-0.0216,0.0010
1784211053.352,-0.1245,2.9952,-2.4747,-0.0846,-0.0252,-2.4637,3.0206,10,0,3.0000,0.0000,-0.0206,0.0012
1784211053.408,-0.1245,2.9952,-2.4747,-0.0850,-0.0224,-2.4632,3.0178,10,0,3.0000,0.0000,-0.0178,0.0016
1784211053.460,-0.1245,2.9952,-2.4747,-0.0856,-0.0190,-2.4626,3.0144,10,0,3.0000,0.0000,-0.0144,0.0022
1784211053.512,-0.1245,2.9952,-2.4747,-0.0860,-0.0169,-2.4622,3.0124,10,0,3.0000,0.0000,-0.0124,0.0025
1784211053.566,-0.1245,2.9952,-2.4747,-0.0867,-0.0122,-2.4615,3.0076,10,0,3.0000,0.0000,-0.0076,0.0032
1784211053.619,-0.1245,2.9952,-2.4747,-0.0872,-0.0087,-2.4611,3.0041,10,0,3.0000,0.0000,-0.0041,0.0036
1784211053.672,-0.1245,2.9952,-2.4747,-0.0879,-0.0024,-2.4607,2.9978,10,0,3.0000,0.0000,0.0022,0.0043
1784211053.726,-0.1245,2.9952,-2.4747,-0.0877,0.0024,-2.4608,2.9930,10,0,3.0000,0.0000,0.0070,0.0039
1784211053.778,-0.1245,2.9952,-2.4747,-0.0874,0.0052,-2.4610,2.9902,10,0,3.0000,0.0000,0.0098,0.0037
1784211053.831,-0.1245,2.9952,-2.4747,-0.0870,0.0129,-2.4611,2.9826,10,0,3.0000,0.0000,0.0175,0.0031
1784211053.885,-0.1245,2.9952,-2.4747,-0.0868,0.0168,-2.4611,2.9787,10,0,3.0000,0.0000,0.0214,0.0029
1784211053.937,-0.1245,2.9952,-2.4747,-0.0864,0.0269,-2.4612,2.9686,10,0,3.0000,0.0000,0.0315,0.0023
1784211053.991,-0.1245,2.9952,-2.4747,-0.0862,0.0306,-2.4612,2.9648,10,0,3.0000,0.0000,0.0352,0.0021
1784211054.043,-0.1245,2.9952,-2.4747,-0.0859,0.0428,-2.4611,2.9526,10,0,3.0000,0.0000,0.0474,0.0016
1784211054.098,-0.1245,2.9952,-2.4747,-0.0856,0.0537,-2.4612,2.9417,10,0,3.0000,0.0000,0.0583,0.0011
1784211054.152,-0.1245,2.9952,-2.4747,-0.0853,0.0589,-2.4615,2.9366,10,0,3.0000,0.0000,0.0635,0.0008
1784211054.203,-0.1245,2.9952,-2.4747,-0.0851,0.0718,-2.4618,2.9236,10,0,3.0000,0.0000,0.0764,0.0004
1784211054.255,-0.1245,2.9952,-2.4747,-0.0850,0.0850,-2.4618,2.9105,10,0,3.0000,0.0000,0.0896,0.0002
1784211054.307,-0.1245,2.9952,-2.4747,-0.0850,0.0921,-2.4617,2.9034,10,0,3.0000,0.0000,0.0967,0.0001
1784211054.359,-0.1245,2.9952,-2.4747,-0.0850,0.1072,-2.4614,2.8883,10,0,3.0000,0.0000,0.1118,-0.0001
1784211054.412,-0.1245,2.9952,-2.4747,-0.0851,0.1172,-2.4612,2.8782,10,0,3.0000,0.0000,0.1218,-0.0002
1784211054.465,-0.1245,2.9952,-2.4747,-0.0852,0.1342,-2.4609,2.8613,10,0,3.0000,0.0000,0.1387,-0.0003
1784211054.518,-0.1245,2.9952,-2.4747,-0.0850,0.1426,-2.4606,2.8529,10,0,3.0000,0.0000,0.1472,-0.0007
1784211054.571,-0.1245,2.9952,-2.4747,-0.0844,0.1600,-2.4598,2.8354,10,0,3.0000,0.0000,0.1646,-0.0015
1784211054.624,-0.1245,2.9952,-2.4747,-0.0841,0.1809,-2.4590,2.8146,10,0,3.0000,0.0000,0.1854,-0.0021
1784211054.677,-0.1245,2.9952,-2.4747,-0.0839,0.1904,-2.4586,2.8051,10,0,3.0000,0.0000,0.1950,-0.0024
1784211054.729,-0.1245,2.9952,-2.4747,-0.0839,0.2103,-2.4580,2.7853,10,0,3.0000,0.0000,0.2148,-0.0027
1784211054.781,-0.1245,2.9952,-2.4747,-0.0840,0.2205,-2.4577,2.7750,10,0,3.0000,0.0000,0.2250,-0.0027
1784211054.833,-0.1245,2.9952,-2.4747,-0.0843,0.2443,-2.4573,2.7512,10,0,3.0000,0.0000,0.2488,-0.0027
1784211054.886,-0.1245,2.9952,-2.4747,-0.0844,0.2552,-2.4571,2.7403,10,0,3.0000,0.0000,0.2597,-0.0028
1784211054.939,-0.1245,2.9952,-2.4747,-0.0835,0.2759,-2.4573,2.7196,10,0,3.0000,0.0000,0.2804,-0.0039
1784211054.990,-0.1245,2.9952,-2.4747,-0.0827,0.2998,-2.4575,2.6957,10,0,3.0000,0.0000,0.3044,-0.0051
1784211055.043,-0.1245,2.9952,-2.4747,-0.0824,0.3108,-2.4575,2.6848,10,0,3.0000,0.0000,0.3153,-0.0055
1784211055.095,-0.1245,2.9952,-2.4747,-0.0821,0.3332,-2.4574,2.6624,10,0,3.0000,0.0000,0.3377,-0.0061
1784211055.147,-0.1245,2.9952,-2.4747,-0.0820,0.3446,-2.4574,2.6510,10,0,3.0000,0.0000,0.3491,-0.0064
1784211055.199,-0.1245,2.9952,-2.4747,-0.0818,0.3709,-2.4576,2.6247,10,0,3.0000,0.0000,0.3754,-0.0069
1784211055.251,-0.1245,2.9952,-2.4747,-0.0818,0.3827,-2.4576,2.6128,10,0,3.0000,0.0000,0.3872,-0.0071
1784211055.305,-0.1245,2.9952,-2.4747,-0.0817,0.4061,-2.4578,2.5895,10,0,3.0000,0.0000,0.4106,-0.0075
1784211055.357,-0.1245,2.9952,-2.4747,-0.0815,0.4291,-2.4580,2.5665,10,0,3.0000,0.0000,0.4335,-0.0080
1784211055.410,-0.1245,2.9952,-2.4747,-0.0815,0.4437,-2.4583,2.5519,10,0,3.0000,0.0000,0.4482,-0.0082
1784211055.463,-0.1245,2.9952,-2.4747,-0.0817,0.4675,-2.4587,2.5280,10,0,3.0000,0.0000,0.4720,-0.0084
1784211055.515,-0.1245,2.9952,-2.4747,-0.0819,0.4796,-2.4589,2.5160,10,0,3.0000,0.0000,0.4841,-0.0083
1784211055.569,-0.1245,2.9952,-2.4747,-0.0824,0.5039,-2.4590,2.4917,10,0,3.0000,0.0000,0.5084,-0.0081
1784211055.623,-0.1245,2.9952,-2.4747,-0.0828,0.5193,-2.4589,2.4762,10,0,3.0000,0.0000,0.5238,-0.0079
1784211055.676,-0.1245,2.9952,-2.4747,-0.0835,0.5443,-2.4587,2.4513,10,0,3.0000,0.0000,0.5488,-0.0076
1784211055.729,-0.1245,2.9952,-2.4747,-0.0830,0.5716,-2.4589,2.4240,10,0,3.0000,0.0000,0.5761,-0.0085
1784211055.781,-0.1245,2.9952,-2.4747,-0.0828,0.5808,-2.4590,2.4148,10,0,3.0000,0.0000,0.5853,-0.0088
1784211055.834,-0.1245,2.9952,-2.4747,-0.0825,0.6088,-2.4590,2.3868,10,0,3.0000,0.0000,0.6132,-0.0095
1784211055.886,-0.1245,2.9952,-2.4747,-0.0825,0.6213,-2.4589,2.3743,10,0,3.0000,0.0000,0.6258,-0.0097
1784211055.937,-0.1245,2.9952,-2.4747,-0.0824,0.6465,-2.4588,2.3491,10,0,3.0000,0.0000,0.6510,-0.0101
1784211055.990,-0.1245,2.9952,-2.4747,-0.0825,0.6592,-2.4587,2.3364,10,0,3.0000,0.0000,0.6636,-0.0102
1784211056.043,-0.1245,2.9952,-2.4747,-0.0827,0.6878,-2.4587,2.3078,10,0,3.0000,0.0000,0.6923,-0.0104
1784211056.096,-0.1245,2.9952,-2.4747,-0.0822,0.7132,-2.4588,2.2824,10,0,3.0000,0.0000,0.7177,-0.0112
1784211056.151,-0.1245,2.9952,-2.4747,-0.0813,0.7257,-2.4590,2.2699,10,0,3.0000,0.0000,0.7302,-0.0123
1784211056.204,-0.1245,2.9952,-2.4747,-0.0797,0.7539,-2.4592,2.2418,10,0,3.0000,0.0000,0.7583,-0.0143
1784211056.257,-0.1245,2.9952,-2.4747,-0.0791,0.7665,-2.4593,2.2292,10,0,3.0000,0.0000,0.7709,-0.0150
1784211056.310,-0.1245,2.9952,-2.4747,-0.0782,0.7918,-2.4595,2.2039,10,0,3.0000,0.0000,0.7962,-0.0162
1784211056.362,-0.1245,2.9952,-2.4747,-0.0777,0.8172,-2.4595,2.1785,10,0,3.0000,0.0000,0.8216,-0.0171
1784211056.413,-0.1245,2.9952,-2.4747,-0.0775,0.8331,-2.4594,2.1626,10,0,3.0000,0.0000,0.8375,-0.0175
1784211056.466,-0.1245,2.9952,-2.4747,-0.0774,0.8586,-2.4590,2.1372,10,0,3.0000,0.0000,0.8630,-0.0180
1784211056.518,-0.1245,2.9952,-2.4747,-0.0776,0.8719,-2.4589,2.1239,10,0,3.0000,0.0000,0.8763,-0.0180
1784211056.570,-0.1245,2.9952,-2.4747,-0.0781,0.8987,-2.4588,2.0971,10,0,3.0000,0.0000,0.9030,-0.0178
1784211056.622,-0.1245,2.9952,-2.4747,-0.0786,0.9153,-2.4586,2.0805,10,0,3.0000,0.0000,0.9197,-0.0175
1784211056.675,-0.1245,2.9952,-2.4747,-0.0797,0.9418,-2.4585,2.0539,10,0,3.0000,0.0000,0.9462,-0.0169
1784211056.729,-0.1245,2.9952,-2.4747,-0.0807,0.9683,-2.4581,2.0275,10,0,3.0000,0.0000,0.9727,-0.0161
1784211056.782,-0.1245,2.9952,-2.4747,-0.0813,0.9814,-2.4580,2.0143,10,0,3.0000,0.0000,0.9859,-0.0157
1784211056.834,-0.1245,2.9952,-2.4747,-0.0827,1.0109,-2.4577,1.9848,10,0,3.0000,0.0000,1.0154,-0.0148
1784211056.888,-0.1245,2.9952,-2.4747,-0.0832,1.0239,-2.4576,1.9717,10,0,3.0000,0.0000,1.0284,-0.0144
1784211056.941,-0.1245,2.9952,-2.4747,-0.0828,1.0518,-2.4572,1.9439,10,0,3.0000,0.0000,1.0563,-0.0152
1784211056.993,-0.1245,2.9952,-2.4747,-0.0826,1.0692,-2.4569,1.9265,10,0,3.0000,0.0000,1.0736,-0.0156
1784211057.044,-0.1245,2.9952,-2.4747,-0.0826,1.0966,-2.4565,1.8991,10,0,3.0000,0.0000,1.1010,-0.0160
1784211057.096,-0.1245,2.9952,-2.4747,-0.0829,1.1237,-2.4561,1.8720,10,0,3.0000,0.0000,1.1282,-0.0161
1784211057.148,-0.1245,2.9952,-2.4747,-0.0832,1.1372,-2.4559,1.8586,10,0,3.0000,0.0000,1.1416,-0.0160
1784211057.201,-0.1245,2.9952,-2.4747,-0.0839,1.1670,-2.4555,1.8287,10,0,3.0000,0.0000,1.1715,-0.0156
1784211057.253,-0.1245,2.9952,-2.4747,-0.0844,1.1801,-2.4554,1.8156,10,0,3.0000,0.0000,1.1846,-0.0154
1784211057.308,-0.1245,2.9952,-2.4747,-0.0845,1.2089,-2.4556,1.7868,10,0,3.0000,0.0000,1.2133,-0.0156
1784211057.361,-0.1245,2.9952,-2.4747,-0.0841,1.2307,-2.4563,1.7650,10,0,3.0000,0.0000,1.2351,-0.0164
1784211057.414,-0.1245,2.9952,-2.4747,-0.0839,1.2462,-2.4567,1.7495,10,0,3.0000,0.0000,1.2507,-0.0167
1784211057.465,-0.1245,2.9952,-2.4747,-0.0839,1.2709,-2.4572,1.7248,10,0,3.0000,0.0000,1.2754,-0.0171
1784211057.518,-0.1245,2.9952,-2.4747,-0.0840,1.2832,-2.4573,1.7126,10,0,3.0000,0.0000,1.2876,-0.0171
1784211057.572,-0.1245,2.9952,-2.4747,-0.0845,1.3077,-2.4574,1.6880,10,0,3.0000,0.0000,1.3122,-0.0170
1784211057.624,-0.1245,2.9952,-2.4747,-0.0849,1.3230,-2.4573,1.6727,10,0,3.0000,0.0000,1.3275,-0.0168
1784211057.676,-0.1245,2.9952,-2.4747,-0.0857,1.3476,-2.4571,1.6481,10,0,3.0000,0.0000,1.3520,-0.0163
1784211057.729,-0.1245,2.9952,-2.4747,-0.0849,1.3741,-2.4569,1.6217,10,0,3.0000,0.0000,1.3785,-0.0175
1784211057.783,-0.1245,2.9952,-2.4747,-0.0845,1.3873,-2.4567,1.6084,10,0,3.0000,0.0000,1.3918,-0.0180
1784211057.839,-0.1245,2.9952,-2.4747,-0.0838,1.4168,-2.4565,1.5789,10,0,3.0000,0.0000,1.4213,-0.0191
1784211057.891,-0.1245,2.9952,-2.4747,-0.0837,1.4299,-2.4564,1.5659,10,0,3.0000,0.0000,1.4343,-0.0194
1784211057.944,-0.1245,2.9952,-2.4747,-0.0837,1.4557,-2.4561,1.5401,10,0,3.0000,0.0000,1.4601,-0.0198
1784211057.996,-0.1245,2.9952,-2.4747,-0.0840,1.4845,-2.4554,1.5114,10,0,3.0000,0.0000,1.4889,-0.0199
1784211058.048,-0.1245,2.9952,-2.4747,-0.0841,1.4971,-2.4551,1.4987,10,0,3.0000,0.0000,1.5016,-0.0199
1784211058.101,-0.1245,2.9952,-2.4747,-0.0840,1.5225,-2.4544,1.4733,10,0,3.0000,0.0000,1.5269,-0.0204
1784211058.154,-0.1245,2.9952,-2.4747,-0.0836,1.5353,-2.4540,1.4606,10,0,3.0000,0.0000,1.5397,-0.0210
1784211058.207,-0.1245,2.9952,-2.4747,-0.0829,1.5639,-2.4532,1.4320,10,0,3.0000,0.0000,1.5683,-0.0221
1784211058.260,-0.1245,2.9952,-2.4747,-0.0826,1.5890,-2.4525,1.4069,10,0,3.0000,0.0000,1.5934,-0.0227
1784211058.311,-0.1245,2.9952,-2.4747,-0.0826,1.6015,-2.4523,1.3945,10,0,3.0000,0.0000,1.6059,-0.0229
1784211058.363,-0.1245,2.9952,-2.4747,-0.0830,1.6262,-2.4520,1.3698,10,0,3.0000,0.0000,1.6306,-0.0228
1784211058.415,-0.1245,2.9952,-2.4747,-0.0833,1.6414,-2.4517,1.3546,10,0,3.0000,0.0000,1.6458,-0.0227
1784211058.467,-0.1245,2.9952,-2.4747,-0.0840,1.6656,-2.4512,1.3304,10,0,3.0000,0.0000,1.6700,-0.0224
1784211058.520,-0.1245,2.9952,-2.4747,-0.0842,1.6779,-2.4509,1.3181,10,0,3.0000,0.0000,1.6823,-0.0223
1784211058.572,-0.1245,2.9952,-2.4747,-0.0850,1.7026,-2.4503,1.2934,10,0,3.0000,0.0000,1.7070,-0.0219
1784211058.625,-0.1245,2.9952,-2.4747,-0.0856,1.7177,-2.4501,1.2783,10,0,3.0000,0.0000,1.7222,-0.0215
1784211058.678,-0.1245,2.9952,-2.4747,-0.0865,1.7418,-2.4498,1.2542,10,0,3.0000,0.0000,1.7462,-0.0209
1784211058.730,-0.1245,2.9952,-2.4747,-0.0875,1.7657,-2.4495,1.2303,10,0,3.0000,0.0000,1.7701,-0.0203
1784211058.782,-0.1245,2.9952,-2.4747,-0.0880,1.7776,-2.4494,1.2184,10,0,3.0000,0.0000,1.7820,-0.0199
1784211058.834,-0.1245,2.9952,-2.4747,-0.0893,1.8043,-2.4493,1.1916,10,0,3.0000,0.0000,1.8088,-0.0190
1784211058.887,-0.1245,2.9952,-2.4747,-0.0899,1.8162,-2.4492,1.1797,10,0,3.0000,0.0000,1.8207,-0.0185
1784211058.939,-0.1245,2.9952,-2.4747,-0.0904,1.8410,-2.4491,1.1550,10,0,3.0000,0.0000,1.8454,-0.0184
1784211058.992,-0.1245,2.9952,-2.4747,-0.0907,1.8564,-2.4490,1.1395,10,0,3.0000,0.0000,1.8609,-0.0182
1784211059.045,-0.1245,2.9952,-2.4747,-0.0915,1.8811,-2.4490,1.1149,10,0,3.0000,0.0000,1.8855,-0.0178
1784211059.098,-0.1245,2.9952,-2.4747,-0.0926,1.9055,-2.4490,1.0904,10,0,3.0000,0.0000,1.9100,-0.0170
1784211059.151,-0.1245,2.9952,-2.4747,-0.0933,1.9207,-2.4491,1.0752,10,0,3.0000,0.0000,1.9252,-0.0165
1784211059.204,-0.1245,2.9952,-2.4747,-0.0946,1.9449,-2.4491,1.0510,10,0,3.0000,0.0000,1.9495,-0.0155
1784211059.256,-0.1245,2.9952,-2.4747,-0.0953,1.9570,-2.4491,1.0389,10,0,3.0000,0.0000,1.9615,-0.0150
1784211059.308,-0.1245,2.9952,-2.4747,-0.0960,1.9815,-2.4490,1.0143,10,0,3.0000,0.0000,1.9861,-0.0147
1784211059.360,-0.1245,2.9952,-2.4747,-0.0957,2.0068,-2.4490,0.9891,10,0,3.0000,0.0000,2.0113,-0.0153
1784211059.412,-0.1245,2.9952,-2.4747,-0.0957,2.0223,-2.4492,0.9736,10,0,3.0000,0.0000,2.0268,-0.0155
1784211059.465,-0.1245,2.9952,-2.4747,-0.0960,2.0470,-2.4496,0.9489,10,0,3.0000,0.0000,2.0515,-0.0156
1784211059.518,-0.1245,2.9952,-2.4747,-0.0961,2.0593,-2.4497,0.9367,10,0,3.0000,0.0000,2.0638,-0.0156
1784211059.570,-0.1245,2.9952,-2.4747,-0.0967,2.0837,-2.4498,0.9123,10,0,3.0000,0.0000,2.0882,-0.0154
1784211059.624,-0.1245,2.9952,-2.4747,-0.0971,2.0988,-2.4500,0.8971,10,0,3.0000,0.0000,2.1034,-0.0152
1784211059.677,-0.1245,2.9952,-2.4747,-0.0979,2.1231,-2.4499,0.8729,10,0,3.0000,0.0000,2.1276,-0.0147
