# speed_ms: 0.800
# origin_ned_m: N=-0.0836,E=-0.0046,D=-2.4747
# waypoint_01_ned_m: N=-0.0836,E=-0.0046,D=-2.4747
# waypoint_02_ned_m: N=-0.1245,E=2.9952,D=-2.4747
# waypoint_03_ned_m: N=-3.1242,E=2.9544,D=-2.4747
# waypoint_04_ned_m: N=-3.0834,E=-0.0454,D=-2.4747
# waypoint_05_ned_m: N=-0.0836,E=-0.0046,D=-2.4747
timestamp_s,desired_N_m,desired_E_m,desired_D_m,actual_N_m,actual_E_m,actual_D_m,error_3d_m,gps_num_satellites,gps_fix_type,desired_fwd_m,desired_right_m,actual_fwd_m,actual_right_m
1784211085.917,-0.1245,2.9952,-2.4747,-0.2376,-0.0621,-2.4509,3.0594,10,0,3.0000,0.0000,-0.0554,0.1547
1784211085.969,-0.1245,2.9952,-2.4747,-0.2297,-0.0547,-2.4511,3.0518,10,0,3.0000,0.0000,-0.0481,0.1467
1784211086.021,-0.1245,2.9952,-2.4747,-0.2258,-0.0500,-2.4512,3.0470,10,0,3.0000,0.0000,-0.0435,0.1428
1784211086.073,-0.1245,2.9952,-2.4747,-0.2173,-0.0373,-2.4516,3.0340,10,0,3.0000,0.0000,-0.0310,0.1341
1784211086.126,-0.1245,2.9952,-2.4747,-0.2136,-0.0306,-2.4518,3.0272,10,0,3.0000,0.0000,-0.0243,0.1303
1784211086.179,-0.1245,2.9952,-2.4747,-0.2085,-0.0216,-2.4528,3.0180,10,0,3.0000,0.0000,-0.0154,0.1251
1784211086.232,-0.1245,2.9952,-2.4747,-0.2068,-0.0179,-2.4532,3.0143,10,0,3.0000,0.0000,-0.0117,0.1234
1784211086.285,-0.1245,2.9952,-2.4747,-0.2016,-0.0038,-2.4540,3.0000,10,0,3.0000,0.0000,0.0024,0.1180
1784211086.338,-0.1245,2.9952,-2.4747,-0.1967,0.0124,-2.4547,2.9838,10,0,3.0000,0.0000,0.0184,0.1128
1784211086.391,-0.1245,2.9952,-2.4747,-0.1942,0.0216,-2.4550,2.9744,10,0,3.0000,0.0000,0.0277,0.1102
1784211086.444,-0.1245,2.9952,-2.4747,-0.1885,0.0453,-2.4554,2.9506,10,0,3.0000,0.0000,0.0513,0.1042
1784211086.498,-0.1245,2.9952,-2.4747,-0.1859,0.0570,-2.4555,2.9389,10,0,3.0000,0.0000,0.0629,0.1014
1784211086.550,-0.1245,2.9952,-2.4747,-0.1813,0.0786,-2.4559,2.9172,10,0,3.0000,0.0000,0.0844,0.0966
1784211086.602,-0.1245,2.9952,-2.4747,-0.1778,0.0975,-2.4563,2.8982,10,0,3.0000,0.0000,0.1034,0.0927
1784211086.655,-0.1245,2.9952,-2.4747,-0.1754,0.1114,-2.4565,2.8843,10,0,3.0000,0.0000,0.1172,0.0902
1784211086.708,-0.1245,2.9952,-2.4747,-0.1715,0.1363,-2.4569,2.8593,10,0,3.0000,0.0000,0.1421,0.0860
1784211086.762,-0.1245,2.9952,-2.4747,-0.1696,0.1501,-2.4571,2.8455,10,0,3.0000,0.0000,0.1558,0.0839
1784211086.816,-0.1245,2.9952,-2.4747,-0.1657,0.1800,-2.4574,2.8155,10,0,3.0000,0.0000,0.1857,0.0796
1784211086.869,-0.1245,2.9952,-2.4747,-0.1632,0.2003,-2.4575,2.7952,10,0,3.0000,0.0000,0.2059,0.0768
1784211086.922,-0.1245,2.9952,-2.4747,-0.1594,0.2346,-2.4578,2.7609,10,0,3.0000,0.0000,0.2401,0.0725
1784211086.974,-0.1245,2.9952,-2.4747,-0.1581,0.2630,-2.4581,2.7324,10,0,3.0000,0.0000,0.2685,0.0708
1784211087.026,-0.1245,2.9952,-2.4747,-0.1575,0.2780,-2.4582,2.7175,10,0,3.0000,0.0000,0.2835,0.0700
1784211087.078,-0.1245,2.9952,-2.4747,-0.1560,0.3146,-2.4582,2.6808,10,0,3.0000,0.0000,0.3201,0.0680
1784211087.130,-0.1245,2.9952,-2.4747,-0.1552,0.3321,-2.4582,2.6633,10,0,3.0000,0.0000,0.3376,0.0670
1784211087.182,-0.1245,2.9952,-2.4747,-0.1534,0.3739,-2.4580,2.6215,10,0,3.0000,0.0000,0.3793,0.0646
1784211087.235,-0.1245,2.9952,-2.4747,-0.1527,0.3885,-2.4580,2.6068,10,0,3.0000,0.0000,0.3940,0.0637
1784211087.287,-0.1245,2.9952,-2.4747,-0.1507,0.4345,-2.4581,2.5609,10,0,3.0000,0.0000,0.4399,0.0611
1784211087.339,-0.1245,2.9952,-2.4747,-0.1500,0.4745,-2.4585,2.5209,10,0,3.0000,0.0000,0.4799,0.0599
1784211087.391,-0.1245,2.9952,-2.4747,-0.1507,0.4978,-2.4589,2.4976,10,0,3.0000,0.0000,0.5032,0.0602
1784211087.443,-0.1245,2.9952,-2.4747,-0.1514,0.5375,-2.4594,2.4579,10,0,3.0000,0.0000,0.5429,0.0604
1784211087.496,-0.1245,2.9952,-2.4747,-0.1516,0.5583,-2.4596,2.4371,10,0,3.0000,0.0000,0.5637,0.0603
1784211087.549,-0.1245,2.9952,-2.4747,-0.1519,0.6017,-2.4601,2.3937,10,0,3.0000,0.0000,0.6071,0.0600
1784211087.604,-0.1245,2.9952,-2.4747,-0.1518,0.6472,-2.4604,2.3482,10,0,3.0000,0.0000,0.6526,0.0593
1784211087.656,-0.1245,2.9952,-2.4747,-0.1516,0.6765,-2.4606,2.3189,10,0,3.0000,0.0000,0.6819,0.0587
1784211087.709,-0.1245,2.9952,-2.4747,-0.1512,0.7246,-2.4606,2.2708,10,0,3.0000,0.0000,0.7300,0.0576
1784211087.761,-0.1245,2.9952,-2.4747,-0.1514,0.7474,-2.4608,2.2479,10,0,3.0000,0.0000,0.7528,0.0575
1784211087.814,-0.1245,2.9952,-2.4747,-0.1518,0.7994,-2.4613,2.1960,10,0,3.0000,0.0000,0.8048,0.0572
1784211087.867,-0.1245,2.9952,-2.4747,-0.1518,0.8232,-2.4615,2.1722,10,0,3.0000,0.0000,0.8286,0.0569
1784211087.920,-0.1245,2.9952,-2.4747,-0.1517,0.8720,-2.4617,2.1234,10,0,3.0000,0.0000,0.8774,0.0561
1784211087.973,-0.1245,2.9952,-2.4747,-0.1512,0.9221,-2.4619,2.0733,10,0,3.0000,0.0000,0.9275,0.0550
1784211088.026,-0.1245,2.9952,-2.4747,-0.1509,0.9475,-2.4619,2.0478,10,0,3.0000,0.0000,0.9529,0.0543
1784211088.078,-0.1245,2.9952,-2.4747,-0.1500,1.0059,-2.4621,1.9895,10,0,3.0000,0.0000,1.0112,0.0526
1784211088.131,-0.1245,2.9952,-2.4747,-0.1495,1.0322,-2.4622,1.9631,10,0,3.0000,0.0000,1.0376,0.0518
1784211088.184,-0.1245,2.9952,-2.4747,-0.1497,1.0861,-2.4627,1.9093,10,0,3.0000,0.0000,1.0915,0.0513
1784211088.236,-0.1245,2.9952,-2.4747,-0.1498,1.1043,-2.4630,1.8911,10,0,3.0000,0.0000,1.1096,0.0510
1784211088.287,-0.1245,2.9952,-2.4747,-0.1496,1.1602,-2.4634,1.8352,10,0,3.0000,0.0000,1.1655,0.0501
1784211088.339,-0.1245,2.9952,-2.4747,-0.1494,1.1855,-2.4635,1.8099,10,0,3.0000,0.0000,1.1908,0.0495
1784211088.391,-0.1245,2.9952,-2.4747,-0.1489,1.2367,-2.4637,1.7586,10,0,3.0000,0.0000,1.2421,0.0484
1784211088.445,-0.1245,2.9952,-2.4747,-0.1481,1.2955,-2.4635,1.6998,10,0,3.0000,0.0000,1.3008,0.0468
1784211088.500,-0.1245,2.9952,-2.4747,-0.1477,1.3220,-2.4634,1.6734,10,0,3.0000,0.0000,1.3273,0.0460
1784211088.553,-0.1245,2.9952,-2.4747,-0.1470,1.3742,-2.4635,1.6212,10,0,3.0000,0.0000,1.3795,0.0446
1784211088.606,-0.1245,2.9952,-2.4747,-0.1462,1.4317,-2.4640,1.5636,10,0,3.0000,0.0000,1.4370,0.0430
1784211088.658,-0.1245,2.9952,-2.4747,-0.1457,1.4577,-2.4641,1.5377,10,0,3.0000,0.0000,1.4629,0.0422
1784211088.710,-0.1245,2.9952,-2.4747,-0.1448,1.5102,-2.4641,1.4852,10,0,3.0000,0.0000,1.5154,0.0406
1784211088.762,-0.1245,2.9952,-2.4747,-0.1443,1.5367,-2.4641,1.4586,10,0,3.0000,0.0000,1.5420,0.0397
1784211088.814,-0.1245,2.9952,-2.4747,-0.1434,1.5902,-2.4641,1.4051,10,0,3.0000,0.0000,1.5955,0.0380
1784211088.866,-0.1245,2.9952,-2.4747,-0.1428,1.6240,-2.4640,1.3713,10,0,3.0000,0.0000,1.6292,0.0370
1784211088.920,-0.1245,2.9952,-2.4747,-0.1419,1.6785,-2.4639,1.3169,10,0,3.0000,0.0000,1.6836,0.0353
1784211088.973,-0.1245,2.9952,-2.4747,-0.1414,1.7286,-2.4645,1.2667,10,0,3.0000,0.0000,1.7338,0.0342
1784211089.025,-0.1245,2.9952,-2.4747,-0.1412,1.7538,-2.4648,1.2415,10,0,3.0000,0.0000,1.7590,0.0336
1784211089.078,-0.1245,2.9952,-2.4747,-0.1404,1.8114,-2.4653,1.1840,10,0,3.0000,0.0000,1.8165,0.0320
1784211089.130,-0.1245,2.9952,-2.4747,-0.1400,1.8373,-2.4654,1.1580,10,0,3.0000,0.0000,1.8424,0.0313
1784211089.184,-0.1245,2.9952,-2.4747,-0.1392,1.8896,-2.4654,1.1057,10,0,3.0000,0.0000,1.8947,0.0297
1784211089.237,-0.1245,2.9952,-2.4747,-0.1387,1.9224,-2.4654,1.0729,10,0,3.0000,0.0000,1.9275,0.0288
1784211089.238,-3.1242,2.9544,-2.4747,-0.1387,1.9224,-2.4654,3.1588,10,0,3.0000,3.0000,1.9275,0.0288
1784211089.290,-3.1242,2.9544,-2.4747,-0.1378,1.9752,-2.4655,3.1428,10,0,3.0000,3.0000,1.9803,0.0273
1784211089.341,-3.1242,2.9544,-2.4747,-0.1375,2.0261,-2.4658,3.1276,10,0,3.0000,3.0000,2.0312,0.0262
1784211089.393,-3.1242,2.9544,-2.4747,-0.1377,2.0501,-2.4659,3.1204,10,0,3.0000,3.0000,2.0552,0.0261
1784211089.445,-3.1242,2.9544,-2.4747,-0.1382,2.1049,-2.4660,3.1045,10,0,3.0000,3.0000,2.1100,0.0258
1784211089.496,-3.1242,2.9544,-2.4747,-0.1384,2.1296,-2.4659,3.0976,10,0,3.0000,3.0000,2.1347,0.0257
1784211089.549,-3.1242,2.9544,-2.4747,-0.1390,2.1793,-2.4658,3.0842,10,0,3.0000,3.0000,2.1844,0.0256
1784211089.601,-3.1242,2.9544,-2.4747,-0.1395,2.2103,-2.4659,3.0760,10,0,3.0000,3.0000,2.2155,0.0257
1784211089.654,-3.1242,2.9544,-2.4747,-0.1410,2.2601,-2.4659,3.0629,10,0,3.0000,3.0000,2.2652,0.0266
1784211089.707,-3.1242,2.9544,-2.4747,-0.1435,2.3092,-2.4657,3.0497,10,0,3.0000,3.0000,2.3144,0.0284
1784211089.759,-3.1242,2.9544,-2.4747,-0.1446,2.3320,-2.4660,3.0439,10,0,3.0000,3.0000,2.3372,0.0291
1784211089.812,-3.1242,2.9544,-2.4747,-0.1475,2.3762,-2.4665,3.0323,10,0,3.0000,3.0000,2.3814,0.0314
1784211089.865,-3.1242,2.9544,-2.4747,-0.1500,2.4035,-2.4668,3.0248,10,0,3.0000,3.0000,2.4087,0.0336
1784211089.918,-3.1242,2.9544,-2.4747,-0.1553,2.4463,-2.4671,3.0120,10,0,3.0000,3.0000,2.4516,0.0383
1784211089.970,-3.1242,2.9544,-2.4747,-0.1586,2.4672,-2.4671,3.0053,10,0,3.0000,3.0000,2.4726,0.0414
1784211090.023,-3.1242,2.9544,-2.4747,-0.1667,2.5081,-2.4671,2.9909,10,0,3.0000,3.0000,2.5135,0.0489
1784211090.076,-3.1242,2.9544,-2.4747,-0.1784,2.5521,-2.4669,2.9731,10,0,3.0000,3.0000,2.5577,0.0600
1784211090.128,-3.1242,2.9544,-2.4747,-0.1845,2.5710,-2.4668,2.9646,10,0,3.0000,3.0000,2.5767,0.0658
1784211090.182,-3.1242,2.9544,-2.4747,-0.1974,2.6060,-2.4667,2.9475,10,0,3.0000,3.0000,2.6118,0.0782
1784211090.235,-3.1242,2.9544,-2.4747,-0.2046,2.6227,-2.4666,2.9383,10,0,3.0000,3.0000,2.6287,0.0853
1784211090.287,-3.1242,2.9544,-2.4747,-0.2231,2.6590,-2.4662,2.9161,10,0,3.0000,3.0000,2.6652,0.1032
1784211090.340,-3.1242,2.9544,-2.4747,-0.2322,2.6744,-2.4661,2.9055,10,0,3.0000,3.0000,2.6808,0.1121
1784211090.392,-3.1242,2.9544,-2.4747,-0.2523,2.7040,-2.4659,2.8828,10,0,3.0000,3.0000,2.7106,0.1318
1784211090.444,-3.1242,2.9544,-2.4747,-0.2775,2.7352,-2.4657,2.8551,10,0,3.0000,3.0000,2.7421,0.1565
1784211090.496,-3.1242,2.9544,-2.4747,-0.2896,2.7483,-2.4657,2.8421,10,0,3.0000,3.0000,2.7554,0.1685
1784211090.549,-3.1242,2.9544,-2.4747,-0.3177,2.7752,-2.4655,2.8122,10,0,3.0000,3.0000,2.7827,0.1962
1784211090.601,-3.1242,2.9544,-2.4747,-0.3304,2.7860,-2.4653,2.7988,10,0,3.0000,3.0000,2.7936,0.2088
1784211090.653,-3.1242,2.9544,-2.4747,-0.3578,2.8064,-2.4648,2.7703,10,0,3.0000,3.0000,2.8145,0.2359
1784211090.705,-3.1242,2.9544,-2.4747,-0.3872,2.8257,-2.4644,2.7400,10,0,3.0000,3.0000,2.8341,0.2650
1784211090.758,-3.1242,2.9544,-2.4747,-0.4025,2.8348,-2.4642,2.7243,10,0,3.0000,3.0000,2.8434,0.2802
1784211090.811,-3.1242,2.9544,-2.4747,-0.4348,2.8520,-2.4638,2.6913,10,0,3.0000,3.0000,2.8611,0.3123
1784211090.864,-3.1242,2.9544,-2.4747,-0.4559,2.8621,-2.4636,2.6699,10,0,3.0000,3.0000,2.8714,0.3332
1784211090.917,-3.1242,2.9544,-2.4747,-0.4910,2.8772,-2.4632,2.6343,10,0,3.0000,3.0000,2.8870,0.3682
1784211090.970,-3.1242,2.9544,-2.4747,-0.5091,2.8826,-2.4629,2.6161,10,0,3.0000,3.0000,2.8926,0.3861
1784211091.024,-3.1242,2.9544,-2.4747,-0.5463,2.8918,-2.4621,2.5787,10,0,3.0000,3.0000,2.9023,0.4232
1784211091.077,-3.1242,2.9544,-2.4747,-0.5898,2.9015,-2.4614,2.5349,10,0,3.0000,3.0000,2.9126,0.4666
1784211091.129,-3.1242,2.9544,-2.4747,-0.6097,2.9056,-2.4610,2.5149,10,0,3.0000,3.0000,2.9170,0.4865
1784211091.182,-3.1242,2.9544,-2.4747,-0.6506,2.9134,-2.4604,2.4740,10,0,3.0000,3.0000,2.9254,0.5272
1784211091.235,-3.1242,2.9544,-2.4747,-0.6715,2.9172,-2.4600,2.4530,10,0,3.0000,3.0000,2.9294,0.5480
1784211091.289,-3.1242,2.9544,-2.4747,-0.7193,2.9252,-2.4594,2.4051,10,0,3.0000,3.0000,2.9381,0.5958
1784211091.342,-3.1242,2.9544,-2.4747,-0.7631,2.9294,-2.4594,2.3613,10,0,3.0000,3.0000,2.9430,0.6395
1784211091.395,-3.1242,2.9544,-2.4747,-0.7855,2.9298,-2.4594,2.3389,10,0,3.0000,3.0000,2.9436,0.6618
1784211091.446,-3.1242,2.9544,-2.4747,-0.8365,2.9309,-2.4592,2.2878,10,0,3.0000,3.0000,2.9454,0.7129
1784211091.499,-3.1242,2.9544,-2.4747,-0.8594,2.9316,-2.4590,2.2649,10,0,3.0000,3.0000,2.9464,0.7358
1784211091.553,-3.1242,2.9544,-2.4747,-0.9057,2.9329,-2.4587,2.2186,10,0,3.0000,3.0000,2.9484,0.7821
1784211091.607,-3.1242,2.9544,-2.4747,-0.9526,2.9344,-2.4585,2.1717,10,0,3.0000,3.0000,2.9505,0.8289
1784211091.659,-3.1242,2.9544,-2.4747,-0.9822,2.9353,-2.4584,2.1421,10,0,3.0000,3.0000,2.9518,0.8585
1784211091.712,-3.1242,2.9544,-2.4747,-1.0298,2.9368,-2.4582,2.0945,10,0,3.0000,3.0000,2.9540,0.9060
1784211091.764,-3.1242,2.9544,-2.4747,-1.0544,2.9357,-2.4584,2.0699,10,0,3.0000,3.0000,2.9531,0.9307
1784211091.818,-3.1242,2.9544,-2.4747,-1.1045,2.9327,-2.4588,2.0199,10,0,3.0000,3.0000,2.9509,0.9808
1784211091.872,-3.1242,2.9544,-2.4747,-1.1357,2.9313,-2.4590,1.9886,10,0,3.0000,3.0000,2.9499,1.0121
1784211091.924,-3.1242,2.9544,-2.4747,-1.1857,2.9297,-2.4591,1.9387,10,0,3.0000,3.0000,2.9489,1.0620
1784211091.975,-3.1242,2.9544,-2.4747,-1.2356,2.9287,-2.4590,1.8888,10,0,3.0000,3.0000,2.9486,1.1120
1784211092.029,-3.1242,2.9544,-2.4747,-1.2606,2.9284,-2.4588,1.8638,10,0,3.0000,3.0000,2.9487,1.1369
1784211092.082,-3.1242,2.9544,-2.4747,-1.3168,2.9282,-2.4586,1.8076,10,0,3.0000,3.0000,2.9493,1.1931
1784211092.135,-3.1242,2.9544,-2.4747,-1.3417,2.9283,-2.4585,1.7827,10,0,3.0000,3.0000,2.9497,1.2181
1784211092.188,-3.1242,2.9544,-2.4747,-1.3939,2.9234,-2.4578,1.7306,10,0,3.0000,3.0000,2.9455,1.2703
1784211092.240,-3.1242,2.9544,-2.4747,-1.4200,2.9210,-2.4575,1.7046,10,0,3.0000,3.0000,2.9435,1.2964
1784211092.293,-3.1242,2.9544,-2.4747,-1.4780,2.9169,-2.4568,1.6467,10,0,3.0000,3.0000,2.9401,1.3545
1784211092.346,-3.1242,2.9544,-2.4747,-1.5354,2.9139,-2.4562,1.5894,10,0,3.0000,3.0000,2.9379,1.4120
1784211092.398,-3.1242,2.9544,-2.4747,-1.5545,2.9132,-2.4560,1.5703,10,0,3.0000,3.0000,2.9375,1.4310
1784211092.451,-3.1242,2.9544,-2.4747,-1.6113,2.9117,-2.4555,1.5136,10,0,3.0000,3.0000,2.9368,1.4879
1784211092.504,-3.1242,2.9544,-2.4747,-1.6364,2.9113,-2.4554,1.4885,10,0,3.0000,3.0000,2.9367,1.5130
1784211092.556,-3.1242,2.9544,-2.4747,-1.6882,2.9083,-2.4552,1.4368,10,0,3.0000,3.0000,2.9345,1.5648
1784211092.609,-3.1242,2.9544,-2.4747,-1.7425,2.9021,-2.4552,1.3828,10,0,3.0000,3.0000,2.9289,1.6191
1784211092.662,-3.1242,2.9544,-2.4747,-1.7759,2.8990,-2.4551,1.3496,10,0,3.0000,3.0000,2.9263,1.6526
1784211092.716,-3.1242,2.9544,-2.4747,-1.8284,2.8952,-2.4547,1.2972,10,0,3.0000,3.0000,2.9232,1.7052
1784211092.769,-3.1242,2.9544,-2.4747,-1.8544,2.8938,-2.4545,1.2713,10,0,3.0000,3.0000,2.9221,1.7312
1784211092.821,-3.1242,2.9544,-2.4747,-1.9059,2.8918,-2.4541,1.2201,10,0,3.0000,3.0000,2.9209,1.7827
1784211092.873,-3.1242,2.9544,-2.4747,-1.9378,2.8911,-2.4539,1.1883,10,0,3.0000,3.0000,2.9206,1.8146
1784211092.925,-3.1242,2.9544,-2.4747,-1.9883,2.8906,-2.4537,1.1379,10,0,3.0000,3.0000,2.9208,1.8651
1784211092.978,-3.1242,2.9544,-2.4747,-2.0411,2.8858,-2.4543,1.0854,10,0,3.0000,3.0000,2.9167,1.9180
1784211093.030,-3.1242,2.9544,-2.4747,-2.0739,2.8832,-2.4548,1.0529,10,0,3.0000,3.0000,2.9146,1.9508
1784211093.083,-3.1242,2.9544,-2.4747,-2.1256,2.8802,-2.4553,1.0015,10,0,3.0000,3.0000,2.9122,2.0025
1784211093.137,-3.1242,2.9544,-2.4747,-2.1511,2.8791,-2.4555,0.9761,10,0,3.0000,3.0000,2.9115,2.0281
1784211093.189,-3.1242,2.9544,-2.4747,-2.2017,2.8776,-2.4558,0.9259,10,0,3.0000,3.0000,2.9107,2.0786
1784211093.190,-3.0834,-0.0454,-2.4747,-2.2017,2.8776,-2.4558,3.0531,10,0,0.0000,3.0000,2.9107,2.0786
1784211093.242,-3.0834,-0.0454,-2.4747,-2.2267,2.8773,-2.4560,3.0456,10,0,0.0000,3.0000,2.9107,2.1036
1784211093.294,-3.0834,-0.0454,-2.4747,-2.2826,2.8774,-2.4564,3.0305,10,0,0.0000,3.0000,2.9116,2.1596
1784211093.346,-3.0834,-0.0454,-2.4747,-2.3327,2.8758,-2.4567,3.0161,10,0,0.0000,3.0000,2.9107,2.2096
1784211093.398,-3.0834,-0.0454,-2.4747,-2.3582,2.8733,-2.4570,3.0075,10,0,0.0000,3.0000,2.9085,2.2352
1784211093.450,-3.0834,-0.0454,-2.4747,-2.4146,2.8689,-2.4576,2.9901,10,0,0.0000,3.0000,2.9049,2.2917
1784211093.503,-3.0834,-0.0454,-2.4747,-2.4393,2.8674,-2.4578,2.9832,10,0,0.0000,3.0000,2.9037,2.3164
1784211093.557,-3.0834,-0.0454,-2.4747,-2.4879,2.8648,-2.4581,2.9705,10,0,0.0000,3.0000,2.9018,2.3650
1784211093.608,-3.0834,-0.0454,-2.4747,-2.5351,2.8623,-2.4582,2.9590,10,0,0.0000,3.0000,2.9000,2.4122
1784211093.660,-3.0834,-0.0454,-2.4747,-2.5638,2.8608,-2.4584,2.9523,10,0,0.0000,3.0000,2.8989,2.4410
1784211093.713,-3.0834,-0.0454,-2.4747,-2.6084,2.8581,-2.4587,2.9422,10,0,0.0000,3.0000,2.8968,2.4855
1784211093.765,-3.0834,-0.0454,-2.4747,-2.6316,2.8550,-2.4591,2.9354,10,0,0.0000,3.0000,2.8940,2.5088
1784211093.817,-3.0834,-0.0454,-2.4747,-2.6773,2.8475,-2.4599,2.9213,10,0,0.0000,3.0000,2.8871,2.5546
1784211093.869,-3.0834,-0.0454,-2.4747,-2.7044,2.8427,-2.4601,2.9128,10,0,0.0000,3.0000,2.8826,2.5818
1784211093.923,-3.0834,-0.0454,-2.4747,-2.7457,2.8342,-2.4603,2.8993,10,0,0.0000,3.0000,2.8747,2.6232
1784211093.975,-3.0834,-0.0454,-2.4747,-2.7653,2.8295,-2.4604,2.8925,10,0,0.0000,3.0000,2.8703,2.6429
1784211094.027,-3.0834,-0.0454,-2.4747,-2.8029,2.8194,-2.4604,2.8785,10,0,0.0000,3.0000,2.8607,2.6806
1784211094.080,-3.0834,-0.0454,-2.4747,-2.8421,2.8064,-2.4602,2.8620,10,0,0.0000,3.0000,2.8482,2.7200
1784211094.132,-3.0834,-0.0454,-2.4747,-2.8586,2.8000,-2.4601,2.8543,10,0,0.0000,3.0000,2.8421,2.7365
1784211094.185,-3.0834,-0.0454,-2.4747,-2.8950,2.7865,-2.4600,2.8382,10,0,0.0000,3.0000,2.8290,2.7731
1784211094.239,-3.0834,-0.0454,-2.4747,-2.9124,2.7791,-2.4599,2.8297,10,0,0.0000,3.0000,2.8219,2.7906
1784211094.292,-3.0834,-0.0454,-2.4747,-2.9487,2.7609,-2.4597,2.8095,10,0,0.0000,3.0000,2.8042,2.8271
1784211094.344,-3.0834,-0.0454,-2.4747,-2.9776,2.7427,-2.4597,2.7902,10,0,0.0000,3.0000,2.7864,2.8563
1784211094.396,-3.0834,-0.0454,-2.4747,-2.9910,2.7330,-2.4597,2.7799,10,0,0.0000,3.0000,2.7768,2.8698
